event_id,target_login_fraud_flag,fraud_scenario,split_name,ml_score,ml_predicted_flag
E00066142,0,normal_returning_login_and_normal_usage,train,0.033434708,0
E00102621,0,normal_returning_login_and_normal_usage,train,0.07067567,0
E00007517,0,normal_returning_login_and_normal_usage,train,0.03260212,0
E00127153,0,normal_returning_login_and_normal_usage,train,0.07096826,0
E00065495,0,normal_returning_login_and_normal_usage,train,0.064357385,0
E00060226,0,social_engineering_or_malicious_approval,train,0.9153706,1
E00063019,0,normal_returning_login_and_normal_usage,train,0.063340805,0
E00138029,0,normal_returning_login_and_normal_usage,train,0.06477811,0
E00126388,0,normal_returning_login_and_normal_usage,train,0.06804548,0
E00044469,0,normal_returning_login_and_normal_usage,train,0.08185178,0
E00144340,0,normal_returning_login_and_normal_usage,train,0.05425213,0
E00101040,0,normal_returning_login_and_normal_usage,train,0.20711488,0
E00112046,0,normal_returning_login_and_normal_usage,train,0.14706096,0
E00135944,0,normal_returning_login_and_normal_usage,train,0.059692793,0
E00088330,0,normal_returning_login_and_normal_usage,train,0.07398307,0
E00025456,0,normal_returning_login_and_normal_usage,train,0.08643654,0
E00135660,1,social_engineering_or_malicious_approval,train,0.9401591,1
E00094332,1,remote_control_or_device_compromise_access,train,0.9977847,1
E00117403,0,normal_returning_login_and_normal_usage,train,0.105039105,0
E00048640,0,normal_returning_login_and_normal_usage,train,0.1695079,0
E00003269,0,normal_returning_login_and_normal_usage,train,0.10344864,0
E00146905,0,legitimate_travel_or_device_change_login,train,0.005973766,0
E00069305,0,normal_returning_login_and_normal_usage,train,0.30701762,0
E00127676,0,normal_returning_login_and_normal_usage,train,0.056922186,0
E00039153,0,normal_returning_login_and_normal_usage,train,0.11523178,0
E00136582,0,normal_returning_login_and_normal_usage,train,0.102325976,0
E00074563,0,suspicious_downstream_misuse_after_successful_access,train,0.1053865,0
E00014177,1,repeated_attempts_before_success,train,0.99891055,1
E00099710,0,normal_returning_login_and_normal_usage,train,0.087708,0
E00003466,0,normal_returning_login_and_normal_usage,train,0.09489094,0
E00092214,0,legitimate_travel_or_device_change_login,train,0.004938913,0
E00077318,1,social_engineering_or_malicious_approval,train,0.92581207,1
E00147275,0,normal_returning_login_and_normal_usage,train,0.10228456,0
E00063160,0,normal_returning_login_and_normal_usage,train,0.120003894,0
E00114797,0,legitimate_first_time_or_infrequent_service_usage,train,0.13531634,0
E00079875,0,legitimate_travel_or_device_change_login,train,0.0040615145,0
E00010135,0,normal_returning_login_and_normal_usage,train,0.17773372,0
E00042975,0,normal_returning_login_and_normal_usage,train,0.086483955,0
E00138180,0,normal_returning_login_and_normal_usage,train,0.11236913,0
E00120634,1,remote_control_or_device_compromise_access,train,0.9972881,1
E00092093,1,social_engineering_or_malicious_approval,train,0.9442407,1
E00011767,0,normal_returning_login_and_normal_usage,train,0.076978095,0
E00092230,0,normal_returning_login_and_normal_usage,train,0.102511965,0
E00068856,0,normal_returning_login_and_normal_usage,train,0.09033613,0
E00039931,0,legitimate_travel_or_device_change_login,train,0.0057503176,0
E00098555,0,normal_returning_login_and_normal_usage,train,0.119767986,0
E00147830,0,normal_returning_login_and_normal_usage,train,0.10821957,0
E00155221,0,normal_returning_login_and_normal_usage,train,0.12741679,0
E00125007,0,suspicious_downstream_misuse_after_successful_access,train,0.07792853,0
E00147518,0,normal_returning_login_and_normal_usage,train,0.070320934,0
E00151435,0,normal_returning_login_and_normal_usage,train,0.070056215,0
E00024086,0,normal_returning_login_and_normal_usage,train,0.10085145,0
E00080476,0,legitimate_first_time_or_infrequent_service_usage,train,0.15371099,0
E00069856,0,normal_returning_login_and_normal_usage,train,0.044920214,0
E00052409,0,normal_returning_login_and_normal_usage,train,0.096722804,0
E00012122,1,relinquished_account_access_and_operation,train,0.27883545,0
E00061325,0,legitimate_travel_or_device_change_login,train,0.005036847,0
E00077198,1,remote_control_or_device_compromise_access,train,0.9965933,1
E00094682,1,remote_control_or_device_compromise_access,train,0.99762326,1
E00081639,0,normal_returning_login_and_normal_usage,train,0.089497864,0
E00103291,0,normal_returning_login_and_normal_usage,train,0.081660785,0
E00061146,1,remote_control_or_device_compromise_access,train,0.99642795,1
E00098526,0,relinquished_account_access_and_operation,train,0.10305406,0
E00027290,0,normal_returning_login_and_normal_usage,train,0.16176538,0
E00102999,0,legitimate_travel_or_device_change_login,train,0.005861089,0
E00117996,0,legitimate_travel_or_device_change_login,train,0.0061085476,0
E00127690,0,normal_returning_login_and_normal_usage,train,0.09410109,0
E00117028,0,normal_returning_login_and_normal_usage,train,0.081591085,0
E00058384,0,legitimate_travel_or_device_change_login,train,0.0061765388,0
E00078288,0,suspicious_downstream_misuse_after_successful_access,train,0.1873753,0
E00071965,0,normal_returning_login_and_normal_usage,train,0.072148316,0
E00110410,0,legitimate_first_time_or_infrequent_service_usage,train,0.047109492,0
E00073162,0,normal_returning_login_and_normal_usage,train,0.15234274,0
E00137558,0,normal_returning_login_and_normal_usage,train,0.043432362,0
E00114351,0,normal_returning_login_and_normal_usage,train,0.12400968,0
E00075596,0,suspicious_downstream_misuse_after_successful_access,train,0.087534584,0
E00053513,0,suspicious_downstream_misuse_after_successful_access,train,0.06757918,0
E00020461,0,normal_returning_login_and_normal_usage,train,0.10606757,0
E00136106,0,social_engineering_or_malicious_approval,train,0.95120746,1
E00096658,0,normal_returning_login_and_normal_usage,train,0.1256593,0
E00005271,0,normal_returning_login_and_normal_usage,train,0.088482164,0
E00035422,0,legitimate_travel_or_device_change_login,train,0.00741567,0
E00138205,0,normal_returning_login_and_normal_usage,train,0.107697494,0
E00097629,0,normal_returning_login_and_normal_usage,train,0.081679225,0
E00031455,0,legitimate_travel_or_device_change_login,train,0.0047443486,0
E00121519,0,normal_returning_login_and_normal_usage,train,0.190871,0
E00012898,0,legitimate_travel_or_device_change_login,train,0.0049105245,0
E00113535,0,normal_returning_login_and_normal_usage,train,0.12127723,0
E00104783,0,normal_returning_login_and_normal_usage,train,0.10472738,0
E00093907,1,remote_control_or_device_compromise_access,train,0.9951408,1
E00087356,0,normal_returning_login_and_normal_usage,train,0.113347635,0
E00097007,0,normal_returning_login_and_normal_usage,train,0.051901087,0
E00131798,0,normal_returning_login_and_normal_usage,train,0.11064892,0
E00017116,0,normal_returning_login_and_normal_usage,train,0.09396765,0
E00137789,1,repeated_attempts_before_success,train,0.99906343,1
E00152206,0,normal_returning_login_and_normal_usage,train,0.11494242,0
E00045652,1,social_engineering_or_malicious_approval,train,0.93856925,1
E00081946,0,normal_returning_login_and_normal_usage,train,0.049771216,0
E00142311,0,social_engineering_or_malicious_approval,train,0.9403978,1
E00048018,0,normal_returning_login_and_normal_usage,train,0.16623771,0
E00005111,0,normal_returning_login_and_normal_usage,train,0.020507596,0
E00109819,0,normal_returning_login_and_normal_usage,train,0.10318602,0
E00076991,0,social_engineering_or_malicious_approval,train,0.9287848,1
E00010820,0,normal_returning_login_and_normal_usage,train,0.08451402,0
E00039084,0,normal_returning_login_and_normal_usage,train,0.14414905,0
E00028431,0,normal_returning_login_and_normal_usage,train,0.11860013,0
E00069190,1,repeated_attempts_before_success,train,0.9992061,1
E00079085,1,social_engineering_or_malicious_approval,train,0.9406077,1
E00132621,0,legitimate_travel_or_device_change_login,train,0.010585721,0
E00084796,0,normal_returning_login_and_normal_usage,train,0.16727197,0
E00056008,0,normal_returning_login_and_normal_usage,train,0.05350332,0
E00001459,0,normal_returning_login_and_normal_usage,train,0.0912908,0
E00121606,0,legitimate_travel_or_device_change_login,train,0.0041157575,0
E00045303,0,legitimate_travel_or_device_change_login,train,0.0051701954,0
E00100152,0,suspicious_downstream_misuse_after_successful_access,train,0.056650743,0
E00150064,0,normal_returning_login_and_normal_usage,train,0.13084313,0
E00074429,0,social_engineering_or_malicious_approval,train,0.9531819,1
E00070171,0,normal_returning_login_and_normal_usage,train,0.06877341,0
E00141612,0,normal_returning_login_and_normal_usage,train,0.059362434,0
E00115477,0,legitimate_first_time_or_infrequent_service_usage,train,0.055339012,0
E00092889,0,normal_returning_login_and_normal_usage,train,0.14540848,0
E00095009,1,repeated_attempts_before_success,train,0.9991228,1
E00040181,0,normal_returning_login_and_normal_usage,train,0.085791074,0
E00143630,0,normal_returning_login_and_normal_usage,train,0.08061482,0
E00035262,0,normal_returning_login_and_normal_usage,train,0.07392692,0
E00027679,0,normal_returning_login_and_normal_usage,train,0.12435585,0
E00050812,0,normal_returning_login_and_normal_usage,train,0.06303682,0
E00087710,0,normal_returning_login_and_normal_usage,train,0.075380065,0
E00151746,0,normal_returning_login_and_normal_usage,train,0.0726339,0
E00072580,0,suspicious_downstream_misuse_after_successful_access,train,0.10594454,0
E00041035,0,normal_returning_login_and_normal_usage,train,0.19534864,0
E00108796,0,legitimate_travel_or_device_change_login,train,0.003716583,0
E00041574,0,legitimate_travel_or_device_change_login,train,0.005033677,0
E00153575,0,normal_returning_login_and_normal_usage,train,0.15589707,0
E00069060,0,normal_returning_login_and_normal_usage,train,0.041030668,0
E00016350,0,normal_returning_login_and_normal_usage,train,0.09319646,0
E00137819,0,normal_returning_login_and_normal_usage,train,0.106603935,0
E00090665,0,normal_returning_login_and_normal_usage,train,0.055462945,0
E00029843,0,normal_returning_login_and_normal_usage,train,0.11612655,0
E00081128,0,legitimate_first_time_or_infrequent_service_usage,train,0.08524856,0
E00139064,0,normal_returning_login_and_normal_usage,train,0.07054965,0
E00100804,0,normal_returning_login_and_normal_usage,train,0.09093427,0
E00144009,0,normal_returning_login_and_normal_usage,train,0.08095764,0
E00148348,0,normal_returning_login_and_normal_usage,train,0.11009723,0
E00027408,0,legitimate_travel_or_device_change_login,train,0.0051027103,0
E00132636,0,social_engineering_or_malicious_approval,train,0.9679745,1
E00009068,1,social_engineering_or_malicious_approval,train,0.93689483,1
E00091504,0,legitimate_travel_or_device_change_login,train,0.0031193413,0
E00045538,0,legitimate_travel_or_device_change_login,train,0.004677627,0
E00129930,0,normal_returning_login_and_normal_usage,train,0.088009216,0
E00038613,0,normal_returning_login_and_normal_usage,train,0.07342762,0
E00100252,0,legitimate_travel_or_device_change_login,train,0.003682188,0
E00119985,0,legitimate_travel_or_device_change_login,train,0.0040837214,0
E00138248,0,legitimate_travel_or_device_change_login,train,0.010657813,0
E00044987,0,legitimate_first_time_or_infrequent_service_usage,train,0.1097041,0
E00041771,0,legitimate_travel_or_device_change_login,train,0.0065433765,0
E00017549,0,normal_returning_login_and_normal_usage,train,0.117597766,0
E00042389,0,normal_returning_login_and_normal_usage,train,0.11911595,0
E00085617,0,normal_returning_login_and_normal_usage,train,0.114986785,0
E00056369,0,suspicious_downstream_misuse_after_successful_access,train,0.12327843,0
E00150775,0,legitimate_travel_or_device_change_login,train,0.0034282561,0
E00135589,0,normal_returning_login_and_normal_usage,train,0.0582643,0
E00052972,0,normal_returning_login_and_normal_usage,train,0.11095327,0
E00015139,0,social_engineering_or_malicious_approval,train,0.9058777,1
E00026467,0,normal_returning_login_and_normal_usage,train,0.08375623,0
E00127809,0,normal_returning_login_and_normal_usage,train,0.071557134,0
E00054650,0,normal_returning_login_and_normal_usage,train,0.07521662,0
E00020586,0,relinquished_account_access_and_operation,train,0.04756807,0
E00062634,0,normal_returning_login_and_normal_usage,train,0.105242975,0
E00040003,0,normal_returning_login_and_normal_usage,train,0.058845818,0
E00033047,0,normal_returning_login_and_normal_usage,train,0.06802695,0
E00155009,1,repeated_attempts_before_success,train,0.9990791,1
E00065446,0,normal_returning_login_and_normal_usage,train,0.07228094,0
E00106554,0,normal_returning_login_and_normal_usage,train,0.07736752,0
E00026571,0,normal_returning_login_and_normal_usage,train,0.10340483,0
E00099905,0,normal_returning_login_and_normal_usage,train,0.094359525,0
E00093300,0,legitimate_travel_or_device_change_login,train,0.003763622,0
E00072433,0,legitimate_travel_or_device_change_login,train,0.003732419,0
E00137447,0,normal_returning_login_and_normal_usage,train,0.046065312,0
E00110926,0,suspicious_downstream_misuse_after_successful_access,train,0.17153232,0
E00114293,0,suspicious_downstream_misuse_after_successful_access,train,0.033318944,0
E00137160,0,normal_returning_login_and_normal_usage,train,0.12889123,0
E00104789,0,normal_returning_login_and_normal_usage,train,0.074595876,0
E00113718,0,normal_returning_login_and_normal_usage,train,0.095120944,0
E00027706,0,normal_returning_login_and_normal_usage,train,0.13549858,0
E00149259,0,normal_returning_login_and_normal_usage,train,0.12968658,0
E00139464,0,normal_returning_login_and_normal_usage,train,0.06924473,0
E00045975,0,normal_returning_login_and_normal_usage,train,0.055296015,0
E00082985,0,normal_returning_login_and_normal_usage,train,0.12818858,0
E00101164,0,social_engineering_or_malicious_approval,train,0.92526156,1
E00069217,0,normal_returning_login_and_normal_usage,train,0.030066743,0
E00134045,0,relinquished_account_access_and_operation,train,0.21707773,0
E00028807,1,remote_control_or_device_compromise_access,train,0.9956474,1
E00130750,0,normal_returning_login_and_normal_usage,train,0.13783942,0
E00008949,0,normal_returning_login_and_normal_usage,train,0.12875515,0
E00116641,1,social_engineering_or_malicious_approval,train,0.94231373,1
E00151820,0,normal_returning_login_and_normal_usage,train,0.09902696,0
E00098844,1,social_engineering_or_malicious_approval,train,0.93877226,1
E00141955,0,normal_returning_login_and_normal_usage,train,0.091453716,0
E00154366,0,normal_returning_login_and_normal_usage,train,0.051772755,0
E00071745,0,relinquished_account_access_and_operation,train,0.1060018,0
