device_id,device_first_seen_at,os_type,os_version,app_version,biometric_capable_flag,device_status,rooted_or_compromised_flag,emulator_flag
D001531,2023-04-26 19:06:00,ios,14,12.3.2,True,active,False,False
D001532,2023-11-22 21:50:00,ios,17,12.1.0,True,active,False,False
D001533,2024-01-27 06:08:00,ios,17.4,12.1.0,True,active,False,False
D001534,2023-03-07 21:33:00,android,14,13.0.1,True,active,False,False
D001535,2023-09-19 17:41:00,android,15,12.1.0,False,flagged,False,False
D001536,2025-01-09 20:56:00,ios,16,12.3.2,True,flagged,False,False
D001537,2025-03-27 05:50:00,ios,17.4,12.1.0,True,active,False,False
D001538,2023-11-17 13:14:00,ios,14,12.1.0,True,active,False,False
D001539,2024-04-27 01:00:00,ios,15,12.3.2,True,active,False,False
D001540,2024-08-04 12:11:00,android,17,12.3.2,True,active,False,False
D001541,2023-08-20 10:34:00,ios,14,13.0.1,True,active,False,False
D001542,2024-10-14 04:37:00,android,16,12.3.2,True,inactive,False,False
D001543,2024-12-25 21:06:00,android,15,12.3.2,True,active,False,False
D001544,2024-01-06 05:23:00,ios,17,12.3.2,True,active,False,False
D001545,2025-06-27 16:12:00,android,15,13.0.1,True,active,False,False
D001546,2025-01-30 14:05:00,android,14,12.3.2,True,active,False,False
D001547,2025-09-30 07:17:00,ios,15,13.0.1,True,active,False,False
D001548,2024-03-19 14:47:00,android,16,12.3.2,False,active,False,False
D001549,2024-07-15 10:57:00,ios,16,13.0.1,False,active,False,False
D001550,2024-09-27 04:48:00,ios,17,12.1.0,False,active,False,False
D001551,2025-07-18 16:17:00,ios,17,13.0.1,True,active,False,False
D001552,2024-12-15 23:04:00,android,14,12.3.2,True,active,False,False
D001553,2025-02-17 22:26:00,ios,17.4,12.1.0,True,flagged,False,False
D001554,2025-01-22 21:48:00,ios,17.4,12.3.2,True,active,False,False
D001555,2026-04-04 16:06:00,android,14,12.1.0,True,active,False,False
D001556,2023-11-09 06:07:00,android,17.4,13.0.1,True,active,False,False
D001557,2024-10-15 21:57:00,android,17.4,13.0.1,True,active,False,False
D001558,2024-09-09 10:56:00,android,17,13.0.1,False,active,False,False
D001559,2023-05-26 14:02:00,ios,17,12.3.2,True,active,False,False
D001560,2024-05-30 12:55:00,android,17.4,13.0.1,True,active,False,False
D001561,2023-04-19 15:58:00,ios,16,13.0.1,True,active,False,False
D001562,2025-01-27 20:34:00,android,15,12.1.0,True,active,False,False
D001563,2025-12-05 20:25:00,android,17.4,12.3.2,False,active,False,False
D001564,2026-03-13 01:06:00,ios,14,13.0.1,True,active,False,False
D001565,2024-04-09 01:37:00,ios,15,13.0.1,True,active,False,True
D001566,2024-06-14 06:22:00,android,16,12.1.0,True,active,False,False
D001567,2023-02-10 17:30:00,android,14,12.1.0,False,active,False,False
D001568,2025-09-02 19:04:00,android,14,12.1.0,True,active,False,False
D001569,2025-07-07 12:54:00,android,14,12.1.0,True,active,False,False
D001570,2025-11-05 09:49:00,ios,15,12.1.0,False,active,False,False
D001571,2024-02-01 13:48:00,android,15,12.1.0,True,active,False,False
D001572,2024-01-27 06:13:00,ios,17.4,12.1.0,True,active,False,False
D001573,2026-03-15 00:19:00,android,14,13.0.1,True,inactive,False,False
D001574,2024-12-23 22:27:00,ios,16,12.3.2,True,active,False,False
D001575,2024-03-08 16:07:00,ios,16,13.0.1,True,active,False,False
D001576,2024-05-23 08:54:00,android,17.4,12.3.2,True,active,False,False
D001577,2025-07-22 17:11:00,android,15,12.3.2,True,active,False,False
D001578,2025-11-06 14:03:00,android,15,12.3.2,True,active,False,False
D001579,2025-08-27 03:40:00,ios,16,12.3.2,False,active,False,False
D001580,2026-03-10 11:29:00,ios,14,12.1.0,True,active,False,False
D001581,2026-02-13 23:20:00,android,17.4,12.1.0,True,active,False,False
D001582,2024-01-13 14:45:00,android,17.4,13.0.1,True,active,False,False
D001583,2025-12-02 04:47:00,android,14,12.3.2,True,active,False,False
D001584,2023-06-10 11:07:00,ios,17,12.1.0,False,active,False,False
D001585,2025-09-29 09:45:00,ios,17,12.1.0,True,active,False,False
D001586,2025-02-04 17:10:00,ios,16,12.1.0,True,active,False,False
D001587,2024-07-20 21:54:00,android,14,12.3.2,True,active,False,False
D001588,2025-08-12 23:23:00,android,17.4,12.3.2,True,active,False,False
D001589,2024-08-02 07:34:00,ios,17,12.1.0,True,active,False,False
D001590,2023-10-11 09:39:00,android,17,13.0.1,True,active,False,False
D001591,2023-06-26 17:58:00,android,16,12.3.2,True,active,False,False
D001592,2023-10-19 15:16:00,ios,17,12.3.2,True,active,False,False
D001593,2025-11-06 22:07:00,ios,17.4,12.1.0,True,active,False,False
D001594,2024-08-21 23:13:00,ios,17,12.1.0,True,active,False,False
D001595,2024-06-11 02:17:00,ios,15,12.3.2,True,active,False,False
D001596,2025-12-07 19:45:00,android,14,12.3.2,True,active,False,False
D001597,2025-09-11 03:04:00,ios,15,12.3.2,True,active,False,False
D001598,2024-10-29 10:13:00,android,16,12.3.2,True,inactive,False,False
D001599,2024-06-24 06:41:00,android,16,12.1.0,True,active,False,False
D001600,2024-09-25 09:31:00,ios,17,12.3.2,False,active,False,False
D001601,2023-09-09 21:42:00,ios,17.4,12.3.2,True,active,False,False
D001602,2025-03-08 05:53:00,ios,16,13.0.1,True,active,False,False
D001603,2024-05-23 17:33:00,android,16,13.0.1,True,active,False,False
D001604,2025-04-27 10:53:00,android,17,12.3.2,True,active,False,False
D001605,2024-03-30 07:55:00,android,16,12.1.0,True,active,False,False
D001606,2024-10-03 12:50:00,ios,16,12.1.0,True,active,False,False
D001607,2025-05-07 07:07:00,android,16,13.0.1,False,active,False,False
D001608,2024-08-19 06:24:00,android,14,12.1.0,True,active,False,False
D001609,2023-05-21 10:03:00,ios,14,12.1.0,True,active,False,False
D001610,2023-04-23 04:25:00,android,15,12.1.0,True,active,False,False
D001611,2024-10-18 02:30:00,android,17.4,12.3.2,True,active,False,False
D001612,2024-07-14 07:35:00,android,17.4,12.1.0,True,active,False,False
D001613,2026-01-30 01:22:00,android,17,12.1.0,True,replaced,False,False
D001614,2026-01-10 02:57:00,ios,17,12.3.2,True,active,False,False
D001615,2025-05-02 03:54:00,android,15,12.3.2,True,active,False,False
D001616,2025-10-17 09:06:00,ios,17,12.3.2,True,active,False,False
D001617,2023-07-09 18:39:00,android,14,12.1.0,True,active,False,False
D001618,2025-06-17 07:33:00,ios,16,12.1.0,True,active,False,False
D001619,2023-07-24 06:29:00,ios,16,12.3.2,True,active,False,False
D001620,2024-12-15 13:23:00,android,14,13.0.1,True,active,False,False
D001621,2025-04-02 22:44:00,android,17.4,12.3.2,True,active,False,False
D001622,2025-03-26 07:07:00,android,16,12.1.0,True,active,False,False
D001623,2025-05-27 16:53:00,ios,15,12.1.0,True,active,False,False
D001624,2025-04-14 18:59:00,ios,17.4,12.1.0,True,active,False,False
D001625,2023-12-10 07:43:00,ios,15,12.3.2,True,active,False,False
D001626,2025-10-17 14:57:00,android,17.4,13.0.1,True,inactive,False,False
D001627,2023-04-12 16:51:00,ios,16,12.1.0,True,active,False,False
D001628,2024-06-06 07:40:00,ios,17,12.3.2,True,active,False,False
D001629,2025-04-09 05:41:00,ios,14,12.3.2,False,active,False,False
D001630,2023-02-05 20:54:00,android,16,12.1.0,True,active,False,False
D001631,2024-08-12 15:46:00,android,14,12.1.0,True,active,False,True
D001632,2023-01-19 22:09:00,android,16,12.3.2,True,active,False,False
D001633,2023-01-23 07:57:00,ios,17.4,12.3.2,False,active,False,False
D001634,2023-06-05 00:24:00,ios,17,12.3.2,True,active,False,False
D001635,2024-02-24 21:56:00,android,17,12.1.0,True,active,False,False
D001636,2024-12-16 20:38:00,ios,16,12.1.0,True,active,False,False
D001637,2023-08-24 02:44:00,android,15,12.1.0,True,active,False,False
D001638,2023-05-26 08:51:00,ios,15,12.3.2,True,active,False,False
D001639,2023-04-01 03:56:00,android,14,13.0.1,True,active,False,False
D001640,2023-11-20 05:07:00,android,15,12.1.0,True,replaced,False,False
D001641,2024-04-28 03:06:00,android,14,13.0.1,True,active,False,False
D001642,2023-12-22 17:25:00,ios,15,12.1.0,True,active,False,False
D001643,2025-04-20 18:31:00,android,16,12.3.2,True,active,False,False
D001644,2023-11-19 06:00:00,android,16,13.0.1,True,active,False,False
D001645,2023-11-05 08:13:00,ios,17,12.3.2,True,active,False,False
D001646,2026-03-01 19:29:00,ios,17,12.3.2,True,active,False,True
D001647,2025-04-20 08:19:00,android,17.4,13.0.1,True,active,False,False
D001648,2023-10-10 07:12:00,ios,16,12.1.0,True,active,False,False
D001649,2023-09-28 01:18:00,android,16,12.3.2,False,active,False,False
D001650,2024-05-06 03:35:00,ios,17,12.3.2,True,active,False,False
D001651,2024-10-02 10:20:00,ios,17.4,12.3.2,True,active,False,False
D001652,2024-10-30 07:35:00,android,14,13.0.1,True,active,False,False
D001653,2025-03-26 05:32:00,ios,15,12.1.0,True,flagged,False,False
D001654,2024-03-24 14:56:00,ios,17.4,12.3.2,True,active,False,False
D001655,2023-01-19 06:57:00,ios,16,13.0.1,True,flagged,False,False
D001656,2023-09-09 08:03:00,android,16,12.1.0,False,active,False,False
D001657,2023-02-02 18:13:00,android,17.4,13.0.1,True,active,False,False
D001658,2025-06-06 18:14:00,android,16,13.0.1,True,active,False,False
D001659,2025-08-11 03:01:00,ios,14,12.3.2,True,active,False,False
D001660,2023-03-11 23:42:00,android,16,12.1.0,True,replaced,False,False
D001661,2026-03-02 05:09:00,android,16,12.3.2,True,inactive,False,False
D001662,2023-07-16 01:04:00,ios,14,13.0.1,True,active,False,False
D001663,2026-02-22 19:22:00,ios,15,12.3.2,False,active,False,False
D001664,2023-02-12 06:50:00,ios,14,13.0.1,True,active,False,False
D001665,2025-10-02 01:38:00,android,16,13.0.1,True,active,False,False
D001666,2025-07-26 03:48:00,android,17.4,12.1.0,True,active,False,False
D001667,2024-07-08 23:09:00,android,16,12.1.0,True,active,False,False
D001668,2023-12-15 00:19:00,ios,17.4,12.1.0,True,active,False,False
D001669,2025-12-31 22:10:00,android,16,13.0.1,True,active,False,False
D001670,2025-03-09 05:03:00,android,15,13.0.1,True,replaced,False,False
D001671,2025-09-18 14:39:00,ios,14,12.3.2,True,active,False,False
D001672,2023-05-10 08:08:00,ios,14,13.0.1,True,inactive,False,False
D001673,2024-01-14 16:18:00,android,14,13.0.1,True,active,False,False
D001674,2025-12-02 09:38:00,ios,16,12.3.2,False,active,False,False
D001675,2026-03-07 13:22:00,ios,15,13.0.1,True,replaced,False,False
D001676,2026-01-10 15:29:00,ios,15,13.0.1,True,active,False,False
D001677,2025-10-10 11:10:00,android,17,12.1.0,True,inactive,False,False
D001678,2025-12-25 05:56:00,android,17.4,12.3.2,True,active,False,False
D001679,2024-06-02 05:47:00,ios,14,12.1.0,True,active,False,False
D001680,2024-07-18 17:13:00,android,17,13.0.1,True,active,False,False
D001681,2025-03-20 12:51:00,ios,15,12.1.0,True,active,False,False
D001682,2023-04-23 03:47:00,ios,14,12.1.0,True,active,False,False
D001683,2025-06-07 15:37:00,android,15,13.0.1,True,active,False,False
D001684,2025-12-17 19:09:00,android,15,12.1.0,True,active,False,False
D001685,2025-05-09 19:19:00,android,17,12.1.0,True,active,False,False
D001686,2024-01-18 00:03:00,android,15,12.1.0,True,active,False,False
D001687,2024-08-07 19:00:00,android,15,12.3.2,True,active,False,False
D001688,2024-08-20 18:40:00,android,17.4,12.3.2,False,flagged,False,False
D001689,2024-06-22 08:00:00,android,16,12.1.0,True,active,False,False
D001690,2026-04-01 01:19:00,ios,16,12.3.2,True,active,False,False
D001691,2023-03-21 10:24:00,android,17,12.3.2,True,active,False,False
D001692,2023-06-12 23:20:00,ios,16,12.1.0,True,active,False,False
D001693,2025-05-23 05:51:00,android,15,12.1.0,True,active,False,False
D001694,2025-07-09 19:12:00,android,15,12.3.2,False,active,False,False
D001695,2025-09-24 07:31:00,android,16,12.3.2,True,active,False,False
D001696,2023-06-21 13:27:00,android,17.4,13.0.1,True,active,False,False
D001697,2024-04-27 13:59:00,android,15,12.1.0,True,active,False,False
D001698,2023-06-29 13:14:00,android,17.4,12.3.2,True,active,False,False
D001699,2025-09-26 10:10:00,android,14,12.3.2,True,active,False,False
D001700,2023-09-27 13:52:00,android,14,12.1.0,True,active,False,False
D001701,2024-09-30 06:16:00,ios,14,13.0.1,True,active,False,False
D001702,2023-03-21 14:36:00,android,16,12.3.2,True,active,False,False
D001703,2025-08-06 15:19:00,ios,17.4,12.1.0,True,active,False,False
D001704,2024-02-24 13:34:00,ios,17,12.1.0,False,active,False,False
D001705,2023-03-29 03:03:00,ios,17,13.0.1,True,active,False,False
D001706,2023-12-24 16:06:00,ios,15,12.3.2,True,active,False,False
D001707,2026-02-27 18:08:00,ios,17,12.3.2,True,active,False,False
D001708,2024-10-27 23:32:00,android,17.4,12.1.0,True,active,False,False
D001709,2024-05-02 14:20:00,android,15,12.1.0,True,active,False,False
D001710,2023-04-24 19:01:00,ios,14,13.0.1,True,active,False,False
D001711,2024-06-12 13:11:00,ios,15,12.1.0,True,active,False,False
D001712,2025-06-18 19:18:00,android,17.4,12.3.2,True,active,False,False
D001713,2025-11-22 05:27:00,ios,15,13.0.1,True,active,False,False
D001714,2024-06-29 08:11:00,android,17.4,13.0.1,True,active,False,False
D001715,2024-05-13 14:46:00,ios,14,13.0.1,True,active,False,False
D001716,2026-01-12 07:46:00,ios,14,12.1.0,True,active,False,False
D001717,2023-08-16 16:25:00,ios,16,13.0.1,True,active,False,False
D001718,2023-12-26 18:55:00,ios,15,12.1.0,True,active,False,False
D001719,2024-08-29 22:13:00,ios,14,12.1.0,True,active,False,False
D001720,2023-09-17 13:36:00,android,17,12.3.2,True,active,False,False
D001721,2025-08-15 12:15:00,ios,16,12.1.0,True,active,False,False
D001722,2023-01-10 00:52:00,ios,17.4,12.1.0,True,active,False,False
D001723,2024-11-01 23:51:00,android,17.4,12.3.2,True,active,False,False
D001724,2024-07-23 07:43:00,ios,17,12.3.2,True,active,False,False
D001725,2024-07-25 21:39:00,android,17,12.3.2,True,active,False,False
D001726,2023-05-30 17:47:00,android,16,12.3.2,True,active,False,False
D001727,2025-05-29 09:24:00,ios,17.4,12.1.0,True,active,False,False
D001728,2023-07-26 07:29:00,android,14,12.3.2,True,active,False,False
D001729,2025-02-04 02:37:00,ios,15,12.3.2,True,active,False,False
D001730,2023-07-27 00:13:00,ios,17,12.1.0,False,active,False,False
D001731,2023-07-13 20:27:00,ios,15,12.3.2,True,flagged,False,False
D001732,2023-03-20 05:53:00,android,15,12.1.0,False,active,False,False
D001733,2024-05-01 18:41:00,ios,17.4,12.1.0,False,active,False,False
D001734,2026-04-06 21:57:00,android,15,12.1.0,True,active,False,False
D001735,2023-09-25 08:38:00,android,15,13.0.1,True,active,False,False
D001736,2026-02-05 11:10:00,ios,17,12.1.0,True,active,False,False
D001737,2025-04-27 01:34:00,android,17,13.0.1,True,active,False,False
D001738,2023-04-01 15:56:00,android,17.4,12.1.0,True,active,False,False
D001739,2024-09-13 02:05:00,android,15,12.1.0,True,active,False,False
D001740,2023-02-07 20:11:00,android,17.4,13.0.1,True,active,False,False
D001741,2024-08-12 11:18:00,ios,17,12.3.2,True,active,False,False
D001742,2026-02-02 11:21:00,ios,17,12.3.2,True,active,False,False
D001743,2024-12-12 17:17:00,android,17,13.0.1,True,active,False,False
D001744,2024-02-06 04:16:00,ios,15,12.1.0,True,active,False,False
D001745,2025-08-23 08:49:00,ios,17.4,13.0.1,True,active,False,False
D001746,2024-02-22 06:47:00,ios,17,12.1.0,True,active,False,False
D001747,2025-06-02 16:21:00,ios,16,12.3.2,True,active,False,False
D001748,2023-11-07 15:28:00,ios,16,12.3.2,True,active,False,False
D001749,2023-10-21 06:34:00,android,17,12.3.2,True,active,False,False
D001750,2023-10-22 15:56:00,ios,16,12.3.2,False,active,False,False
D001751,2023-11-19 03:07:00,ios,16,12.3.2,True,active,False,False
D001752,2025-03-20 02:06:00,android,15,12.1.0,True,active,False,False
D001753,2024-03-14 05:41:00,ios,14,13.0.1,True,replaced,False,False
D001754,2026-02-23 12:55:00,android,15,13.0.1,True,replaced,False,False
D001755,2023-04-27 23:24:00,android,17.4,13.0.1,False,active,False,False
D001756,2023-10-04 16:24:00,android,16,12.1.0,True,active,False,False
D001757,2023-08-08 00:52:00,android,17.4,12.3.2,True,active,False,False
D001758,2023-11-10 19:35:00,ios,16,12.1.0,True,active,False,True
D001759,2024-10-22 23:16:00,ios,14,13.0.1,False,active,False,False
D001760,2025-05-29 20:10:00,android,15,12.1.0,True,active,False,False
D001761,2025-03-17 01:09:00,ios,17.4,12.3.2,True,active,False,False
D001762,2025-11-06 04:27:00,ios,14,12.3.2,True,active,False,False
D001763,2025-11-16 13:33:00,ios,15,12.3.2,True,active,True,False
D001764,2024-10-13 10:39:00,ios,14,12.3.2,True,active,False,False
D001765,2023-12-19 20:21:00,ios,17.4,12.3.2,True,active,False,False
D001766,2025-04-29 19:16:00,android,17,12.1.0,True,active,False,False
D001767,2023-09-08 10:08:00,ios,17.4,12.1.0,True,active,False,False
D001768,2026-03-24 23:07:00,ios,14,13.0.1,False,active,False,False
D001769,2025-09-18 11:48:00,ios,15,12.1.0,True,active,False,False
D001770,2026-01-28 07:51:00,ios,17.4,12.1.0,True,active,False,False
D001771,2023-05-15 19:44:00,ios,14,12.1.0,True,active,False,False
D001772,2025-04-08 16:56:00,ios,15,12.3.2,True,active,False,False
D001773,2023-11-06 20:47:00,ios,14,12.1.0,True,active,False,False
D001774,2024-07-03 00:51:00,ios,15,13.0.1,True,active,False,False
D001775,2024-10-18 14:17:00,ios,16,13.0.1,True,active,False,False
D001776,2025-06-25 03:25:00,ios,17,12.1.0,True,active,False,False
D001777,2025-03-10 06:46:00,ios,15,12.1.0,True,active,False,False
D001778,2023-09-08 02:27:00,android,17.4,12.1.0,True,active,False,False
D001779,2023-11-08 04:09:00,ios,17.4,12.3.2,True,active,False,False
D001780,2025-05-25 15:14:00,android,16,13.0.1,True,inactive,False,False
D001781,2024-06-09 03:14:00,android,17.4,12.3.2,True,inactive,False,False
D001782,2025-08-27 00:15:00,ios,16,12.1.0,True,active,False,False
D001783,2025-01-26 07:01:00,ios,17,12.3.2,True,active,False,False
D001784,2024-08-25 21:23:00,android,16,13.0.1,True,active,False,False
D001785,2023-12-12 00:52:00,android,16,12.1.0,True,active,False,False
D001786,2024-11-26 04:33:00,android,17,12.3.2,True,active,False,False
D001787,2024-03-18 01:39:00,ios,14,12.1.0,True,active,True,False
D001788,2024-01-20 09:31:00,ios,16,13.0.1,True,replaced,False,False
D001789,2025-09-01 14:17:00,android,15,12.1.0,True,active,False,False
D001790,2024-05-20 10:41:00,ios,17,12.1.0,True,active,False,False
D001791,2025-07-05 07:53:00,android,14,12.1.0,True,active,False,False
