session_id,user_id,device_id,service_id,session_start_at,session_end_at,session_status,login_method,authenticated_flag
SE003040,U000375,D000479,S0007,2026-01-13 04:23:00,2026-01-13 05:06:00,completed,qr_login,True
SE003041,U000375,D000479,S0011,2026-01-24 07:24:00,2026-01-24 07:56:00,completed,app_login,True
SE003042,U000375,D000479,S0003,2026-01-14 05:57:00,2026-01-14 06:08:00,completed,qr_login,True
SE003043,U000376,D000480,S0001,2026-04-10 04:48:00,2026-04-10 05:13:00,completed,app_login,True
SE003044,U000376,D000480,S0009,2025-11-25 19:32:00,2025-11-25 20:11:00,completed,qr_login,True
SE003045,U000376,D000480,S0004,2025-12-30 00:05:00,2025-12-30 00:09:00,completed,qr_login,True
SE003046,U000376,D000480,S0008,2025-10-17 21:46:00,2025-10-17 22:28:00,completed,app_login,True
SE003047,U000376,D000480,S0007,2026-03-23 04:08:00,2026-03-23 04:50:00,completed,app_login,True
SE003048,U000376,D000480,S0002,2026-04-02 18:48:00,2026-04-02 19:22:00,completed,qr_login,True
SE003049,U000376,D000480,S0011,2026-03-22 16:25:00,2026-03-22 16:30:00,completed,qr_login,True
SE003050,U000376,D000480,S0009,2025-10-17 06:49:00,2025-10-17 07:24:00,completed,qr_login,True
SE003051,U000376,D000480,S0011,2026-02-21 12:01:00,2026-02-21 12:14:00,completed,app_login,True
SE003052,U000376,D000480,S0001,2026-04-11 01:46:00,2026-04-11 01:49:00,completed,qr_login,True
SE003053,U000376,D000480,S0007,2025-11-06 04:10:00,2025-11-06 04:16:00,completed,qr_login,True
SE003054,U000376,D000480,S0008,2026-02-19 14:01:00,2026-02-19 14:27:00,completed,app_login,True
SE003055,U000377,D000481,S0010,2026-04-10 12:11:00,2026-04-10 12:25:00,completed,qr_login,True
SE003056,U000377,D000481,S0009,2026-03-04 04:40:00,2026-03-04 04:54:00,completed,app_login,True
SE003057,U000377,D000481,S0011,2025-10-24 04:12:00,2025-10-24 04:21:00,completed,qr_login,True
SE003058,U000377,D000481,S0003,2026-01-20 21:55:00,2026-01-20 22:32:00,completed,app_login,True
SE003059,U000377,D000481,S0009,2025-10-13 19:52:00,2025-10-13 20:12:00,completed,app_login,True
SE003060,U000377,D000481,S0010,2026-04-09 00:03:00,2026-04-09 00:13:00,completed,qr_login,True
SE003061,U000377,D000481,S0012,2025-12-27 15:01:00,2025-12-27 15:43:00,completed,app_login,True
SE003062,U000377,D000481,S0007,2025-11-11 14:53:00,2025-11-11 15:06:00,completed,qr_login,True
SE003063,U000378,D000482,S0010,2025-10-29 14:24:00,2025-10-29 14:57:00,completed,qr_login,True
SE003064,U000378,D000482,S0002,2025-10-23 22:26:00,2025-10-23 23:00:00,completed,qr_login,True
SE003065,U000378,D000482,S0006,2025-11-05 15:53:00,2025-11-05 16:27:00,completed,qr_login,True
SE003066,U000378,D000482,S0005,2026-01-25 01:35:00,2026-01-25 02:12:00,completed,app_login,True
SE003067,U000378,D000482,S0005,2026-04-05 23:52:00,2026-04-06 00:22:00,completed,face_verification,True
SE003068,U000378,D000482,S0003,2026-03-26 16:36:00,2026-03-26 16:51:00,completed,qr_login,True
SE003069,U000378,D000482,S0003,2025-12-17 06:06:00,2025-12-17 06:08:00,completed,qr_login,True
SE003070,U000378,D000482,S0008,2026-04-11 08:50:00,2026-04-11 08:55:00,completed,app_login,True
SE003071,U000378,D000482,S0007,2026-01-18 12:50:00,2026-01-18 13:07:00,completed,app_login,True
SE003072,U000378,D000482,S0005,2026-01-11 23:00:00,2026-01-11 23:45:00,completed,qr_login,True
SE003073,U000379,D000484,S0011,2025-12-26 15:36:00,2025-12-26 15:47:00,completed,qr_login,True
SE003074,U000379,D000485,S0009,2025-11-27 02:31:00,2025-11-27 03:03:00,completed,face_verification,True
SE003075,U000379,D000483,S0012,2026-04-07 20:07:00,2026-04-07 20:33:00,completed,qr_login,True
SE003076,U000379,D000484,S0007,2026-03-01 08:13:00,2026-03-01 08:32:00,completed,app_login,True
SE003077,U000379,D000485,S0007,2025-11-08 07:27:00,2025-11-08 07:29:00,completed,app_login,True
SE003078,U000380,D000487,S0012,2026-03-26 06:02:00,2026-03-26 06:29:00,completed,qr_login,True
SE003079,U000380,D000486,S0010,2026-03-12 13:01:00,2026-03-12 13:32:00,completed,face_verification,True
SE003080,U000380,D000487,S0001,2025-12-18 18:35:00,2025-12-18 18:55:00,completed,qr_login,True
SE003081,U000380,D000487,S0008,2026-02-25 15:10:00,2026-02-25 15:48:00,completed,qr_login,True
SE003082,U000380,D000487,S0009,2025-12-15 15:31:00,2025-12-15 16:12:00,completed,qr_login,True
SE003083,U000380,D000487,S0003,2026-02-03 19:58:00,2026-02-03 20:34:00,abandoned,qr_login,False
SE003084,U000380,D000486,S0001,2025-12-13 20:57:00,2025-12-13 21:11:00,completed,app_login,True
SE003085,U000380,D000486,S0005,2025-11-15 23:10:00,2025-11-15 23:11:00,completed,face_verification,True
SE003086,U000380,D000487,S0012,2025-10-27 13:19:00,2025-10-27 13:58:00,completed,qr_login,True
SE003087,U000380,D000486,S0011,2026-03-11 01:40:00,2026-03-11 02:09:00,completed,app_login,True
SE003088,U000381,D000488,S0008,2025-10-25 20:19:00,2025-10-25 20:34:00,completed,app_login,True
SE003089,U000381,D000488,S0007,2026-03-26 03:15:00,2026-03-26 03:54:00,completed,qr_login,True
SE003090,U000381,D000488,S0007,2026-03-31 07:09:00,2026-03-31 07:23:00,completed,app_login,True
SE003091,U000381,D000488,S0004,2026-02-23 01:24:00,2026-02-23 01:53:00,completed,face_verification,True
SE003092,U000381,D000488,S0007,2026-01-08 12:40:00,2026-01-08 12:58:00,completed,app_login,True
SE003093,U000381,D000488,S0006,2026-03-31 21:48:00,2026-03-31 22:28:00,completed,app_login,True
SE003094,U000381,D000488,S0007,2026-03-14 16:04:00,2026-03-14 16:11:00,completed,qr_login,True
SE003095,U000381,D000488,S0001,2026-04-08 14:26:00,2026-04-08 14:59:00,completed,app_login,True
SE003096,U000381,D000488,S0003,2026-03-27 10:00:00,2026-03-27 10:09:00,failed,qr_login,False
SE003097,U000381,D000488,S0007,2026-01-03 15:48:00,2026-01-03 16:24:00,completed,face_verification,True
SE003098,U000381,D000488,S0001,2025-10-31 14:20:00,2025-10-31 14:38:00,completed,qr_login,True
SE003099,U000382,D000489,S0009,2025-11-08 02:11:00,2025-11-08 02:26:00,completed,app_login,True
SE003100,U000382,D000489,S0010,2026-04-07 06:24:00,2026-04-07 06:46:00,completed,app_login,True
SE003101,U000382,D000489,S0012,2026-01-14 08:26:00,2026-01-14 08:51:00,completed,qr_login,True
SE003102,U000382,D000489,S0001,2025-12-25 13:56:00,2025-12-25 14:39:00,completed,qr_login,True
SE003103,U000382,D000489,S0004,2025-10-27 02:33:00,2025-10-27 02:44:00,completed,qr_login,True
SE003104,U000382,D000489,S0002,2026-01-06 03:18:00,2026-01-06 04:02:00,completed,qr_login,True
SE003105,U000382,D000489,S0003,2025-12-19 13:50:00,2025-12-19 14:14:00,completed,app_login,True
SE003106,U000382,D000489,S0010,2026-03-22 17:55:00,2026-03-22 18:19:00,completed,qr_login,True
SE003107,U000382,D000489,S0004,2025-12-28 10:16:00,2025-12-28 10:57:00,completed,app_login,True
SE003108,U000382,D000489,S0005,2025-10-30 14:58:00,2025-10-30 15:31:00,completed,app_login,True
SE003109,U000382,D000489,S0007,2026-01-08 02:47:00,2026-01-08 03:09:00,completed,app_login,True
SE003110,U000382,D000489,S0006,2025-12-05 20:13:00,2025-12-05 20:34:00,completed,app_login,True
SE003111,U000383,D000490,S0012,2025-11-11 03:58:00,2025-11-11 04:21:00,completed,app_login,True
SE003112,U000383,D000490,S0002,2026-01-24 09:43:00,2026-01-24 09:58:00,completed,app_login,True
SE003113,U000383,D000490,S0011,2026-03-12 13:04:00,2026-03-12 13:49:00,completed,app_login,True
SE003114,U000383,D000490,S0004,2026-01-26 19:08:00,2026-01-26 19:36:00,completed,qr_login,True
SE003115,U000383,D000490,S0012,2025-12-03 09:12:00,2025-12-03 09:43:00,completed,qr_login,True
SE003116,U000383,D000490,S0010,2026-01-28 04:38:00,2026-01-28 04:51:00,completed,app_login,True
SE003117,U000383,D000490,S0008,2026-03-06 00:36:00,2026-03-06 01:08:00,completed,app_login,True
SE003118,U000383,D000490,S0003,2025-12-04 06:22:00,2025-12-04 06:56:00,completed,app_login,True
SE003119,U000383,D000490,S0003,2025-11-21 05:43:00,2025-11-21 05:53:00,completed,app_login,True
SE003120,U000383,D000490,S0012,2025-11-09 10:12:00,2025-11-09 10:53:00,completed,qr_login,True
SE003121,U000383,D000490,S0006,2026-02-11 17:28:00,2026-02-11 17:48:00,completed,qr_login,True
SE003122,U000384,D000491,S0002,2025-11-06 03:09:00,2025-11-06 03:30:00,completed,qr_login,True
SE003123,U000384,D000491,S0009,2025-10-22 01:42:00,2025-10-22 01:56:00,completed,face_verification,True
SE003124,U000384,D000491,S0001,2026-01-26 13:02:00,2026-01-26 13:10:00,completed,qr_login,True
SE003125,U000384,D000491,S0011,2025-12-12 08:00:00,2025-12-12 08:36:00,completed,app_login,True
SE003126,U000384,D000491,S0002,2026-03-07 11:46:00,2026-03-07 11:55:00,completed,qr_login,True
SE003127,U000385,D000492,S0007,2026-03-31 08:54:00,2026-03-31 09:19:00,completed,qr_login,True
SE003128,U000385,D000492,S0008,2026-03-28 23:39:00,2026-03-29 00:12:00,completed,app_login,True
SE003129,U000385,D000492,S0005,2025-10-30 17:42:00,2025-10-30 18:16:00,completed,app_login,True
SE003130,U000385,D000492,S0010,2025-11-10 14:36:00,2025-11-10 14:48:00,completed,qr_login,True
SE003131,U000386,D000493,S0001,2026-01-21 11:16:00,2026-01-21 11:43:00,completed,app_login,True
SE003132,U000386,D000493,S0012,2026-02-11 00:34:00,2026-02-11 01:18:00,completed,qr_login,True
SE003133,U000386,D000493,S0007,2025-11-01 13:29:00,2025-11-01 13:54:00,completed,app_login,True
SE003134,U000386,D000493,S0008,2026-04-06 19:17:00,2026-04-06 19:52:00,completed,qr_login,True
SE003135,U000386,D000493,S0006,2026-04-04 02:19:00,2026-04-04 02:33:00,completed,qr_login,True
SE003136,U000386,D000493,S0006,2025-11-19 18:42:00,2025-11-19 19:09:00,completed,qr_login,True
SE003137,U000386,D000493,S0008,2026-01-03 20:03:00,2026-01-03 20:04:00,completed,qr_login,True
SE003138,U000386,D000493,S0002,2026-01-21 11:13:00,2026-01-21 11:29:00,completed,qr_login,True
SE003139,U000386,D000493,S0005,2026-01-15 09:44:00,2026-01-15 10:03:00,completed,qr_login,True
SE003140,U000387,D000494,S0006,2025-12-01 10:11:00,2025-12-01 10:49:00,completed,qr_login,True
SE003141,U000387,D000494,S0007,2025-11-25 14:08:00,2025-11-25 14:38:00,completed,app_login,True
SE003142,U000387,D000494,S0001,2026-02-01 02:42:00,2026-02-01 02:43:00,completed,app_login,True
SE003143,U000387,D000494,S0003,2025-11-04 00:47:00,2025-11-04 01:26:00,completed,app_login,True
SE003144,U000387,D000494,S0012,2026-01-15 20:23:00,2026-01-15 20:59:00,completed,qr_login,True
SE003145,U000387,D000494,S0002,2025-11-26 06:01:00,2025-11-26 06:25:00,completed,app_login,True
SE003146,U000388,D000495,S0010,2025-12-02 03:18:00,2025-12-02 03:29:00,completed,face_verification,True
SE003147,U000388,D000495,S0012,2025-12-08 12:01:00,2025-12-08 12:34:00,completed,face_verification,True
SE003148,U000388,D000495,S0010,2026-03-11 10:20:00,2026-03-11 10:51:00,completed,app_login,True
SE003149,U000388,D000495,S0006,2026-04-04 05:32:00,2026-04-04 05:45:00,completed,qr_login,True
SE003150,U000388,D000495,S0005,2026-01-17 04:32:00,2026-01-17 05:14:00,completed,qr_login,True
SE003151,U000388,D000495,S0008,2026-03-22 02:30:00,2026-03-22 02:42:00,completed,face_verification,True
SE003152,U000388,D000495,S0003,2025-12-13 18:58:00,2025-12-13 19:34:00,completed,qr_login,True
SE003153,U000388,D000495,S0010,2026-04-06 23:32:00,2026-04-06 23:34:00,completed,qr_login,True
SE003154,U000388,D000495,S0006,2026-03-07 03:33:00,2026-03-07 04:18:00,completed,qr_login,True
SE003155,U000389,D000497,S0012,2026-02-09 04:53:00,2026-02-09 05:30:00,completed,qr_login,True
SE003156,U000389,D000496,S0006,2026-03-22 06:02:00,2026-03-22 06:26:00,completed,face_verification,True
SE003157,U000389,D000497,S0010,2025-10-22 13:27:00,2025-10-22 13:38:00,completed,qr_login,True
SE003158,U000389,D000496,S0012,2025-12-14 06:13:00,2025-12-14 06:54:00,completed,qr_login,True
SE003159,U000389,D000496,S0010,2025-11-06 00:28:00,2025-11-06 01:08:00,completed,qr_login,True
SE003160,U000389,D000497,S0010,2025-11-01 10:41:00,2025-11-01 11:22:00,completed,qr_login,True
SE003161,U000389,D000496,S0012,2025-11-01 16:35:00,2025-11-01 17:12:00,completed,face_verification,True
SE003162,U000389,D000497,S0010,2025-11-05 10:56:00,2025-11-05 10:58:00,completed,qr_login,True
SE003163,U000389,D000496,S0010,2026-02-10 02:26:00,2026-02-10 02:42:00,completed,app_login,True
SE003164,U000389,D000496,S0004,2026-01-26 14:07:00,2026-01-26 14:40:00,completed,qr_login,True
SE003165,U000389,D000496,S0004,2026-03-02 19:32:00,2026-03-02 19:54:00,completed,qr_login,True
SE003166,U000390,D000498,S0001,2025-11-12 23:00:00,2025-11-12 23:13:00,completed,qr_login,True
SE003167,U000390,D000499,S0002,2025-12-24 14:57:00,2025-12-24 15:03:00,completed,qr_login,True
SE003168,U000390,D000499,S0004,2026-02-23 21:03:00,2026-02-23 21:31:00,completed,app_login,True
SE003169,U000390,D000499,S0010,2026-01-13 12:29:00,2026-01-13 12:48:00,completed,qr_login,True
SE003170,U000390,D000498,S0007,2026-02-04 17:54:00,2026-02-04 18:13:00,completed,qr_login,True
SE003171,U000391,D000500,S0009,2026-01-20 07:28:00,2026-01-20 07:39:00,completed,qr_login,True
SE003172,U000391,D000500,S0012,2025-11-07 04:40:00,2025-11-07 05:18:00,completed,app_login,True
SE003173,U000391,D000500,S0012,2025-10-31 16:47:00,2025-10-31 16:56:00,completed,qr_login,True
SE003174,U000391,D000500,S0011,2025-12-10 16:35:00,2025-12-10 16:37:00,completed,app_login,True
SE003175,U000391,D000500,S0001,2025-11-13 23:54:00,2025-11-14 00:22:00,completed,qr_login,True
SE003176,U000391,D000500,S0003,2026-02-18 13:59:00,2026-02-18 14:22:00,completed,app_login,True
SE003177,U000391,D000500,S0007,2026-03-08 07:47:00,2026-03-08 08:13:00,completed,qr_login,True
SE003178,U000391,D000500,S0006,2025-11-12 10:54:00,2025-11-12 11:14:00,completed,app_login,True
SE003179,U000391,D000500,S0005,2026-01-22 18:16:00,2026-01-22 18:20:00,completed,qr_login,True
SE003180,U000391,D000500,S0010,2026-01-03 15:58:00,2026-01-03 16:16:00,completed,qr_login,True
SE003181,U000391,D000500,S0009,2025-12-04 20:06:00,2025-12-04 20:32:00,completed,qr_login,True
SE003182,U000392,D000501,S0002,2026-01-05 01:29:00,2026-01-05 01:56:00,completed,qr_login,True
SE003183,U000392,D000501,S0006,2025-10-22 00:40:00,2025-10-22 01:03:00,completed,face_verification,True
SE003184,U000392,D000501,S0007,2025-11-19 10:38:00,2025-11-19 10:57:00,completed,qr_login,True
SE003185,U000392,D000501,S0005,2025-11-21 13:11:00,2025-11-21 13:54:00,completed,qr_login,True
SE003186,U000392,D000501,S0011,2025-11-27 23:17:00,2025-11-27 23:38:00,completed,qr_login,True
SE003187,U000392,D000501,S0006,2026-02-19 22:41:00,2026-02-19 23:05:00,completed,qr_login,True
SE003188,U000392,D000501,S0007,2026-01-20 01:25:00,2026-01-20 01:35:00,completed,qr_login,True
SE003189,U000392,D000501,S0011,2025-12-17 21:05:00,2025-12-17 21:32:00,completed,qr_login,True
SE003190,U000393,D000503,S0001,2026-01-15 18:57:00,2026-01-15 19:14:00,completed,app_login,True
SE003191,U000393,D000502,S0005,2026-02-27 15:39:00,2026-02-27 15:58:00,completed,qr_login,True
SE003192,U000393,D000502,S0002,2025-11-20 09:45:00,2025-11-20 10:17:00,completed,qr_login,True
SE003193,U000393,D000502,S0011,2025-10-19 12:48:00,2025-10-19 13:08:00,completed,app_login,True
SE003194,U000393,D000503,S0011,2025-10-15 03:58:00,2025-10-15 04:38:00,completed,qr_login,True
SE003195,U000393,D000503,S0001,2026-04-07 10:23:00,2026-04-07 10:48:00,completed,qr_login,True
SE003196,U000393,D000502,S0009,2025-10-14 03:31:00,2025-10-14 04:02:00,completed,qr_login,True
SE003197,U000393,D000502,S0005,2026-03-27 13:51:00,2026-03-27 14:35:00,completed,face_verification,True
SE003198,U000393,D000502,S0007,2026-01-06 10:20:00,2026-01-06 10:22:00,completed,qr_login,True
SE003199,U000393,D000503,S0001,2025-12-17 11:16:00,2025-12-17 11:22:00,completed,qr_login,True
SE003200,U000393,D000503,S0008,2026-03-14 13:33:00,2026-03-14 14:05:00,completed,qr_login,True
SE003201,U000393,D000502,S0010,2026-03-02 12:45:00,2026-03-02 13:07:00,completed,qr_login,True
SE003202,U000394,D000505,S0001,2025-11-20 17:00:00,2025-11-20 17:07:00,completed,qr_login,True
SE003203,U000394,D000504,S0008,2026-02-19 02:40:00,2026-02-19 02:53:00,completed,app_login,True
SE003204,U000394,D000505,S0003,2026-03-14 14:49:00,2026-03-14 15:31:00,completed,qr_login,True
SE003205,U000394,D000505,S0011,2025-11-02 03:58:00,2025-11-02 04:28:00,completed,qr_login,True
SE003206,U000394,D000504,S0008,2026-02-04 20:57:00,2026-02-04 21:17:00,completed,face_verification,True
SE003207,U000394,D000505,S0008,2025-11-15 23:05:00,2025-11-15 23:32:00,completed,qr_login,True
SE003208,U000394,D000504,S0003,2026-01-01 22:57:00,2026-01-01 23:11:00,completed,qr_login,True
SE003209,U000394,D000504,S0008,2025-12-07 04:13:00,2025-12-07 04:42:00,completed,qr_login,True
SE003210,U000395,D000506,S0007,2026-02-23 07:01:00,2026-02-23 07:29:00,completed,qr_login,True
SE003211,U000395,D000506,S0011,2026-01-04 19:43:00,2026-01-04 20:03:00,completed,qr_login,True
SE003212,U000395,D000506,S0001,2025-12-19 09:23:00,2025-12-19 09:46:00,completed,qr_login,True
SE003213,U000395,D000506,S0011,2025-12-15 02:39:00,2025-12-15 03:13:00,completed,face_verification,True
SE003214,U000395,D000506,S0002,2026-04-03 07:19:00,2026-04-03 07:45:00,completed,app_login,True
SE003215,U000395,D000506,S0009,2025-12-25 06:44:00,2025-12-25 07:22:00,completed,qr_login,True
SE003216,U000395,D000506,S0008,2026-01-26 14:01:00,2026-01-26 14:16:00,completed,app_login,True
SE003217,U000395,D000506,S0002,2025-10-30 15:19:00,2025-10-30 16:02:00,completed,qr_login,True
SE003218,U000396,D000507,S0001,2025-10-25 01:24:00,2025-10-25 02:09:00,completed,qr_login,True
SE003219,U000396,D000507,S0012,2025-10-15 03:04:00,2025-10-15 03:39:00,completed,app_login,True
SE003220,U000396,D000507,S0005,2026-02-26 16:19:00,2026-02-26 16:43:00,completed,face_verification,True
SE003221,U000396,D000507,S0008,2026-01-11 18:30:00,2026-01-11 19:13:00,completed,qr_login,True
SE003222,U000396,D000507,S0002,2026-04-06 09:27:00,2026-04-06 10:10:00,completed,qr_login,True
SE003223,U000396,D000507,S0011,2026-03-01 02:08:00,2026-03-01 02:41:00,completed,qr_login,True
SE003224,U000396,D000507,S0004,2025-12-13 08:37:00,2025-12-13 09:00:00,completed,app_login,True
SE003225,U000396,D000507,S0009,2026-02-07 21:11:00,2026-02-07 21:41:00,completed,qr_login,True
SE003226,U000396,D000507,S0012,2025-11-09 02:24:00,2025-11-09 02:54:00,completed,app_login,True
SE003227,U000397,D000508,S0006,2026-01-16 13:15:00,2026-01-16 13:44:00,completed,qr_login,True
SE003228,U000397,D000508,S0012,2026-02-27 17:41:00,2026-02-27 18:03:00,completed,app_login,True
SE003229,U000397,D000508,S0007,2025-11-11 04:26:00,2025-11-11 05:09:00,completed,qr_login,True
SE003230,U000397,D000508,S0008,2026-04-10 22:20:00,2026-04-10 22:34:00,completed,qr_login,True
SE003231,U000397,D000508,S0002,2025-12-21 05:24:00,2025-12-21 05:26:00,completed,qr_login,True
SE003232,U000398,D000509,S0008,2025-10-14 15:08:00,2025-10-14 15:24:00,completed,qr_login,True
SE003233,U000398,D000510,S0003,2026-01-23 08:08:00,2026-01-23 08:15:00,completed,qr_login,True
SE003234,U000398,D000509,S0011,2026-01-11 05:42:00,2026-01-11 06:22:00,completed,qr_login,True
SE003235,U000398,D000510,S0012,2026-04-06 22:02:00,2026-04-06 22:30:00,completed,qr_login,True
SE003236,U000398,D000509,S0004,2026-02-10 01:50:00,2026-02-10 02:34:00,completed,face_verification,True
SE003237,U000398,D000510,S0009,2026-03-11 18:03:00,2026-03-11 18:47:00,completed,qr_login,True
SE003238,U000398,D000510,S0011,2025-12-04 12:24:00,2025-12-04 12:27:00,completed,face_verification,True
SE003239,U000398,D000509,S0007,2026-04-10 07:21:00,2026-04-10 07:23:00,completed,app_login,True
