session_id,scenario_name,user_id,device_id,service_id,authenticated_flag,login_stage_suspicious
SE008247,normal_returning_login_and_normal_usage,U001026,D001309,S0007,True,False
SE008248,relinquished_account_access_and_operation,U001026,D001308,S0001,True,False
SE008249,normal_returning_login_and_normal_usage,U001026,D001308,S0009,True,False
SE008250,normal_returning_login_and_normal_usage,U001026,D001309,S0004,True,False
SE008251,social_engineering_or_malicious_approval,U001026,D001309,S0012,True,True
SE008252,remote_control_or_device_compromise_access,U001026,D001308,S0008,True,True
SE008253,relinquished_account_access_and_operation,U001026,D001309,S0007,True,True
SE008254,normal_returning_login_and_normal_usage,U001026,D001309,S0012,True,False
SE008255,legitimate_travel_or_device_change_login,U001026,D001309,S0004,True,False
SE008256,legitimate_travel_or_device_change_login,U001026,D001308,S0011,True,False
SE008257,normal_returning_login_and_normal_usage,U001026,D001309,S0003,True,False
SE008258,repeated_attempts_before_success,U001027,D001311,S0007,True,True
SE008259,normal_returning_login_and_normal_usage,U001027,D001310,S0001,True,False
SE008260,normal_returning_login_and_normal_usage,U001027,D001310,S0004,True,False
SE008261,normal_returning_login_and_normal_usage,U001027,D001310,S0002,True,False
SE008262,normal_returning_login_and_normal_usage,U001028,D001312,S0009,True,False
SE008263,repeated_attempts_before_success,U001028,D001313,S0008,True,True
SE008264,normal_returning_login_and_normal_usage,U001028,D001312,S0008,True,False
SE008265,legitimate_travel_or_device_change_login,U001028,D001313,S0005,True,False
SE008266,legitimate_travel_or_device_change_login,U001028,D001313,S0009,True,False
SE008267,normal_returning_login_and_normal_usage,U001028,D001312,S0004,True,False
SE008268,normal_returning_login_and_normal_usage,U001028,D001312,S0009,True,False
SE008269,normal_returning_login_and_normal_usage,U001028,D001313,S0008,True,False
SE008270,normal_returning_login_and_normal_usage,U001028,D001312,S0003,True,False
SE008271,normal_returning_login_and_normal_usage,U001029,D001314,S0002,True,False
SE008272,normal_returning_login_and_normal_usage,U001029,D001314,S0001,True,False
SE008273,normal_returning_login_and_normal_usage,U001029,D001314,S0002,True,False
SE008274,remote_control_or_device_compromise_access,U001029,D001314,S0007,True,True
SE008275,normal_returning_login_and_normal_usage,U001029,D001314,S0003,True,False
SE008276,remote_control_or_device_compromise_access,U001029,D001314,S0005,True,True
SE008277,remote_control_or_device_compromise_access,U001029,D001314,S0009,True,True
SE008278,normal_returning_login_and_normal_usage,U001029,D001314,S0010,True,False
SE008279,legitimate_travel_or_device_change_login,U001029,D001314,S0003,True,False
SE008280,normal_returning_login_and_normal_usage,U001029,D001314,S0009,True,False
SE008281,normal_returning_login_and_normal_usage,U001029,D001314,S0004,True,False
SE008282,normal_returning_login_and_normal_usage,U001030,D001315,S0004,True,False
SE008283,normal_returning_login_and_normal_usage,U001030,D001315,S0001,True,False
SE008284,normal_returning_login_and_normal_usage,U001030,D001315,S0012,True,False
SE008285,normal_returning_login_and_normal_usage,U001030,D001315,S0007,True,False
SE008286,normal_returning_login_and_normal_usage,U001030,D001315,S0010,True,False
SE008287,normal_returning_login_and_normal_usage,U001030,D001315,S0009,True,False
SE008288,normal_returning_login_and_normal_usage,U001030,D001315,S0005,True,False
SE008289,normal_returning_login_and_normal_usage,U001030,D001315,S0012,True,False
SE008290,legitimate_travel_or_device_change_login,U001030,D001315,S0006,True,False
SE008291,normal_returning_login_and_normal_usage,U001030,D001315,S0012,True,False
SE008292,normal_returning_login_and_normal_usage,U001031,D001316,S0009,True,False
SE008293,normal_returning_login_and_normal_usage,U001031,D001316,S0010,True,False
SE008294,normal_returning_login_and_normal_usage,U001031,D001316,S0012,True,False
SE008295,remote_control_or_device_compromise_access,U001031,D001316,S0001,True,True
SE008296,legitimate_first_time_or_infrequent_service_usage,U001031,D001316,S0008,True,False
SE008297,normal_returning_login_and_normal_usage,U001031,D001316,S0005,True,False
SE008298,normal_returning_login_and_normal_usage,U001031,D001316,S0002,True,False
SE008299,normal_returning_login_and_normal_usage,U001031,D001316,S0003,True,False
SE008300,social_engineering_or_malicious_approval,U001031,D001316,S0004,True,True
SE008301,normal_returning_login_and_normal_usage,U001031,D001316,S0005,True,False
SE008302,normal_returning_login_and_normal_usage,U001031,D001316,S0009,True,False
SE008303,normal_returning_login_and_normal_usage,U001032,D001317,S0010,True,False
SE008304,normal_returning_login_and_normal_usage,U001032,D001317,S0001,True,False
SE008305,normal_returning_login_and_normal_usage,U001032,D001317,S0006,True,False
SE008306,normal_returning_login_and_normal_usage,U001032,D001317,S0006,True,False
SE008307,normal_returning_login_and_normal_usage,U001032,D001317,S0010,True,False
SE008308,normal_returning_login_and_normal_usage,U001032,D001317,S0005,True,False
SE008309,normal_returning_login_and_normal_usage,U001032,D001317,S0011,True,False
SE008310,normal_returning_login_and_normal_usage,U001032,D001317,S0012,True,False
SE008311,legitimate_travel_or_device_change_login,U001032,D001317,S0003,True,False
SE008312,normal_returning_login_and_normal_usage,U001032,D001317,S0007,True,False
SE008313,social_engineering_or_malicious_approval,U001033,D001318,S0006,True,True
SE008314,legitimate_travel_or_device_change_login,U001033,D001318,S0001,True,False
SE008315,suspicious_downstream_misuse_after_successful_access,U001033,D001318,S0007,True,False
SE008316,normal_returning_login_and_normal_usage,U001033,D001318,S0003,True,False
SE008317,normal_returning_login_and_normal_usage,U001033,D001318,S0002,True,False
SE008318,relinquished_account_access_and_operation,U001033,D001318,S0010,True,False
SE008319,normal_returning_login_and_normal_usage,U001034,D001319,S0001,True,False
SE008320,social_engineering_or_malicious_approval,U001034,D001319,S0005,True,True
SE008321,repeated_attempts_before_success,U001034,D001319,S0003,True,True
SE008322,normal_returning_login_and_normal_usage,U001034,D001319,S0011,True,False
SE008323,normal_returning_login_and_normal_usage,U001034,D001319,S0002,True,False
SE008324,suspicious_downstream_misuse_after_successful_access,U001034,D001319,S0008,True,False
SE008325,normal_returning_login_and_normal_usage,U001035,D001321,S0004,True,False
SE008326,normal_returning_login_and_normal_usage,U001035,D001321,S0003,True,False
SE008327,normal_returning_login_and_normal_usage,U001035,D001320,S0004,True,False
SE008328,normal_returning_login_and_normal_usage,U001035,D001320,S0006,True,False
SE008329,normal_returning_login_and_normal_usage,U001036,D001322,S0005,True,False
SE008330,normal_returning_login_and_normal_usage,U001036,D001322,S0001,True,False
SE008331,normal_returning_login_and_normal_usage,U001036,D001322,S0009,True,False
SE008332,normal_returning_login_and_normal_usage,U001036,D001322,S0012,True,False
SE008333,normal_returning_login_and_normal_usage,U001036,D001322,S0008,True,False
SE008334,normal_returning_login_and_normal_usage,U001037,D001324,S0008,True,False
SE008335,normal_returning_login_and_normal_usage,U001037,D001324,S0012,True,False
SE008336,normal_returning_login_and_normal_usage,U001037,D001324,S0011,True,False
SE008337,normal_returning_login_and_normal_usage,U001037,D001324,S0004,True,False
SE008338,normal_returning_login_and_normal_usage,U001037,D001324,S0007,True,False
SE008339,normal_returning_login_and_normal_usage,U001037,D001324,S0005,True,False
SE008340,remote_control_or_device_compromise_access,U001037,D001324,S0012,True,True
SE008341,legitimate_first_time_or_infrequent_service_usage,U001037,D001324,S0007,True,False
SE008342,normal_returning_login_and_normal_usage,U001037,D001324,S0012,True,False
SE008343,remote_control_or_device_compromise_access,U001037,D001324,S0002,True,True
SE008344,normal_returning_login_and_normal_usage,U001037,D001324,S0008,True,False
SE008345,normal_returning_login_and_normal_usage,U001037,D001324,S0001,True,False
SE008346,relinquished_account_access_and_operation,U001038,D001325,S0003,True,False
SE008347,legitimate_first_time_or_infrequent_service_usage,U001038,D001325,S0009,True,False
SE008348,normal_returning_login_and_normal_usage,U001038,D001325,S0010,True,False
SE008349,social_engineering_or_malicious_approval,U001038,D001325,S0012,True,False
SE008350,normal_returning_login_and_normal_usage,U001038,D001325,S0010,True,False
SE008351,suspicious_downstream_misuse_after_successful_access,U001038,D001325,S0003,True,False
SE008352,legitimate_travel_or_device_change_login,U001038,D001325,S0011,True,False
SE008353,normal_returning_login_and_normal_usage,U001038,D001325,S0005,True,False
SE008354,normal_returning_login_and_normal_usage,U001039,D001326,S0010,True,False
SE008355,normal_returning_login_and_normal_usage,U001039,D001326,S0009,True,False
SE008356,remote_control_or_device_compromise_access,U001039,D001326,S0006,True,True
SE008357,suspicious_downstream_misuse_after_successful_access,U001039,D001326,S0012,True,False
SE008358,normal_returning_login_and_normal_usage,U001039,D001326,S0002,True,False
SE008359,normal_returning_login_and_normal_usage,U001039,D001326,S0009,True,False
SE008360,social_engineering_or_malicious_approval,U001039,D001326,S0004,True,True
SE008361,normal_returning_login_and_normal_usage,U001040,D001328,S0007,True,False
SE008362,normal_returning_login_and_normal_usage,U001040,D001328,S0009,True,False
SE008363,legitimate_travel_or_device_change_login,U001040,D001327,S0006,True,False
SE008364,normal_returning_login_and_normal_usage,U001040,D001327,S0007,True,False
SE008365,normal_returning_login_and_normal_usage,U001040,D001327,S0001,True,False
SE008366,normal_returning_login_and_normal_usage,U001040,D001327,S0011,True,False
SE008367,normal_returning_login_and_normal_usage,U001040,D001327,S0003,True,False
SE008368,normal_returning_login_and_normal_usage,U001041,D001330,S0003,True,False
SE008369,normal_returning_login_and_normal_usage,U001041,D001330,S0011,True,False
SE008370,normal_returning_login_and_normal_usage,U001041,D001329,S0003,True,False
SE008371,suspicious_downstream_misuse_after_successful_access,U001041,D001329,S0012,True,False
SE008372,normal_returning_login_and_normal_usage,U001041,D001330,S0007,True,False
SE008373,normal_returning_login_and_normal_usage,U001041,D001330,S0004,True,False
SE008374,social_engineering_or_malicious_approval,U001041,D001329,S0008,True,True
SE008375,legitimate_travel_or_device_change_login,U001041,D001330,S0003,True,False
SE008376,normal_returning_login_and_normal_usage,U001041,D001329,S0004,True,False
SE008377,legitimate_travel_or_device_change_login,U001041,D001329,S0011,True,False
SE008378,normal_returning_login_and_normal_usage,U001042,D001331,S0009,True,False
SE008379,legitimate_travel_or_device_change_login,U001042,D001331,S0001,True,False
SE008380,relinquished_account_access_and_operation,U001042,D001331,S0002,True,False
SE008381,legitimate_travel_or_device_change_login,U001042,D001331,S0003,True,False
SE008382,social_engineering_or_malicious_approval,U001042,D001331,S0005,True,False
SE008383,normal_returning_login_and_normal_usage,U001042,D001331,S0009,True,False
SE008384,social_engineering_or_malicious_approval,U001042,D001331,S0006,True,False
SE008385,normal_returning_login_and_normal_usage,U001042,D001331,S0010,True,False
SE008386,legitimate_travel_or_device_change_login,U001043,D001332,S0003,True,False
SE008387,normal_returning_login_and_normal_usage,U001043,D001332,S0005,True,False
SE008388,remote_control_or_device_compromise_access,U001043,D001332,S0011,True,True
SE008389,normal_returning_login_and_normal_usage,U001043,D001332,S0001,True,False
SE008390,normal_returning_login_and_normal_usage,U001043,D001332,S0011,True,False
SE008391,relinquished_account_access_and_operation,U001043,D001332,S0012,True,False
SE008392,normal_returning_login_and_normal_usage,U001043,D001332,S0010,True,False
SE008393,legitimate_travel_or_device_change_login,U001043,D001332,S0008,True,False
SE008394,normal_returning_login_and_normal_usage,U001043,D001332,S0006,True,False
SE008395,repeated_attempts_before_success,U001043,D001332,S0001,True,True
SE008396,normal_returning_login_and_normal_usage,U001044,D001333,S0001,True,False
SE008397,normal_returning_login_and_normal_usage,U001044,D001333,S0001,True,False
SE008398,normal_returning_login_and_normal_usage,U001044,D001333,S0007,True,False
SE008399,normal_returning_login_and_normal_usage,U001044,D001333,S0006,True,False
SE008400,normal_returning_login_and_normal_usage,U001044,D001333,S0005,True,False
SE008401,legitimate_travel_or_device_change_login,U001044,D001333,S0001,True,False
SE008402,repeated_attempts_before_success,U001044,D001333,S0008,True,True
SE008403,legitimate_travel_or_device_change_login,U001044,D001333,S0011,True,False
SE008404,normal_returning_login_and_normal_usage,U001044,D001333,S0007,True,False
SE008405,normal_returning_login_and_normal_usage,U001045,D001334,S0001,True,False
SE008406,normal_returning_login_and_normal_usage,U001045,D001335,S0004,True,False
SE008407,normal_returning_login_and_normal_usage,U001045,D001334,S0004,True,False
