session_id,target_post_login_fraud_flag,ml_score,split_name,ml_predicted_flag
SE038784,0,0.19985728,train,0
SE034039,0,0.00045860547,train,0
SE020044,0,0.11666528,train,0
SE030455,0,0.2010854,train,0
SE010909,0,0.17432792,train,0
SE021426,0,0.15155943,train,0
SE029043,0,0.138677,train,0
SE036555,0,0.16955197,train,0
SE007388,0,0.15920967,train,0
SE030040,0,0.092346966,train,0
SE021503,0,0.083272375,train,0
SE033117,0,0.16695489,train,0
SE027445,0,0.076212876,train,0
SE005183,0,0.0004062506,train,0
SE037655,0,0.07592672,train,0
SE016349,1,0.9995815,train,1
SE007347,1,0.9996991,train,1
SE015903,0,0.14491095,train,0
SE005606,0,0.21196264,train,0
SE003609,0,0.21426962,train,0
SE031213,1,0.9997009,train,1
SE037887,1,0.9995419,train,1
SE002597,0,0.17574722,train,0
SE015234,0,0.025797373,train,0
SE018606,1,0.9996277,train,1
SE005204,0,0.00081291294,train,0
SE013459,0,0.16953713,train,0
SE011916,0,0.07853016,train,0
SE016391,0,0.20526232,train,0
SE013524,0,0.0006693377,train,0
SE002001,0,0.21384992,train,0
SE010175,0,0.1614132,train,0
SE037257,0,0.14376913,train,0
SE039961,0,0.08457519,train,0
SE018870,0,0.13002604,train,0
SE039088,1,0.9995896,train,1
SE007908,0,0.0011800689,train,0
SE025425,0,0.10663953,train,0
SE032302,1,0.19500262,train,0
SE020226,0,0.17285064,train,0
SE013749,1,0.9992329,train,1
SE021415,0,0.105332404,train,0
SE028836,0,0.13380434,train,0
SE036645,1,0.9995189,train,1
SE018317,0,0.047852386,train,0
SE024054,1,0.9995701,train,1
SE014602,1,0.16180055,train,0
SE027169,0,0.17952129,train,0
SE027328,0,0.19188155,train,0
SE039535,0,0.18623999,train,0
SE035592,0,0.1148992,train,0
SE019426,0,0.2313036,train,0
SE028780,0,0.13028325,train,0
SE016248,0,0.21668012,train,0
SE038732,0,0.20840396,train,0
SE034461,1,0.99966776,train,1
SE022255,0,0.26420674,train,0
SE039851,0,0.05894154,train,0
SE016014,0,0.18184122,train,0
SE009292,0,0.10943248,train,0
SE025263,0,0.23468894,train,0
SE033091,0,0.16645579,train,0
SE002251,0,0.31131595,train,0
SE017001,1,0.9996654,train,1
SE034594,0,0.15310133,train,0
SE023302,0,0.14615183,train,0
SE035502,0,0.17621234,train,0
SE038059,0,0.1559216,train,0
SE015138,0,0.061100144,train,0
SE030306,0,0.00063725986,train,0
SE035595,1,0.99946505,train,1
SE034232,0,0.1461609,train,0
SE023932,0,0.18258318,train,0
SE004892,0,0.17344196,train,0
SE019694,0,0.0008223327,train,0
SE004478,0,0.24125461,train,0
SE004080,0,0.217612,train,0
SE019884,0,0.13464938,train,0
SE000055,0,0.19939947,train,0
SE036829,0,0.23588887,train,0
SE008273,0,0.16166379,train,0
SE018959,0,0.09754528,train,0
SE023210,0,0.24675837,train,0
SE031114,0,0.13651593,train,0
SE036298,0,0.16505276,train,0
SE025866,1,0.9995956,train,1
SE000972,0,0.1710413,train,0
SE020820,0,0.0008441753,train,0
SE019333,0,0.15153328,train,0
SE024012,0,0.032364305,train,0
SE003706,0,0.00042589632,train,0
SE031023,0,0.10818332,train,0
SE025745,0,0.11300158,train,0
SE035105,1,0.99952435,train,1
SE034183,0,0.12414722,train,0
SE022964,1,0.26508594,train,0
SE006002,1,0.9993087,train,1
SE026861,1,0.99907935,train,1
SE030711,0,0.15639956,train,0
SE000380,0,0.14413139,train,0
SE020039,0,0.14177184,train,0
SE021891,0,0.15766984,train,0
SE028111,0,0.13537042,train,0
SE024982,0,0.10466465,train,0
SE001447,1,0.9996106,train,1
SE023179,0,0.19504261,train,0
SE034092,0,0.00053857715,train,0
SE028218,0,0.11526727,train,0
SE011477,0,0.11755157,train,0
SE004351,0,0.18021491,train,0
SE018000,0,0.15873466,train,0
SE019852,0,0.074893355,train,0
SE010829,0,0.11734614,train,0
SE035122,1,0.99955124,train,1
SE039525,0,0.09505998,train,0
SE001386,0,0.16273981,train,0
SE009835,0,0.18030168,train,0
SE028088,0,0.21642339,train,0
SE008152,1,0.21588106,train,0
SE010316,0,0.12774447,train,0
SE016140,0,0.12876569,train,0
SE024636,1,0.9993456,train,1
SE035428,0,0.13837174,train,0
SE025218,0,0.00043949776,train,0
SE021951,0,0.079117596,train,0
SE025134,0,0.25937492,train,0
SE011660,0,0.15922359,train,0
SE033848,1,0.99955994,train,1
SE039812,0,0.16276209,train,0
SE006926,0,0.16813102,train,0
SE015001,1,0.25927076,train,0
SE034529,0,0.13958639,train,0
SE035924,0,0.1586585,train,0
SE037066,0,0.13979375,train,0
SE008788,0,0.2218961,train,0
SE002608,0,0.0007785592,train,0
SE011331,0,0.14779727,train,0
SE009741,1,0.99962914,train,1
SE011658,0,0.21669728,train,0
SE010549,1,0.99922526,train,1
SE019712,0,0.108563684,train,0
SE012121,1,0.9997714,train,1
SE003776,1,0.9992524,train,1
SE014156,0,0.06716497,train,0
SE029923,0,0.22046609,train,0
SE018086,0,0.00047750393,train,0
SE025941,0,0.22792056,train,0
SE008185,0,0.001044171,train,0
SE009772,0,0.087457106,train,0
SE013430,0,0.108901225,train,0
SE022163,0,0.16106366,train,0
SE027840,1,0.9997528,train,1
SE028277,1,0.9996302,train,1
SE019194,0,0.11100305,train,0
SE008996,0,0.00054585957,train,0
SE015189,0,0.09966456,train,0
SE007772,0,0.062161706,train,0
SE006537,1,0.39374596,train,0
SE010129,0,0.22828352,train,0
SE016319,0,0.12136902,train,0
SE020271,0,0.00085962645,train,0
SE001836,0,0.10920305,train,0
SE011032,0,0.118247084,train,0
SE018616,0,0.27118587,train,0
SE012075,0,0.00090645,train,0
SE038319,0,0.0004222528,train,0
SE020115,0,0.14101195,train,0
SE029242,0,0.24602376,train,0
SE003497,0,0.17483477,train,0
SE038613,0,0.16651824,train,0
SE004959,0,0.068246715,train,0
SE033479,0,0.17213324,train,0
SE026763,0,0.24840344,train,0
SE016701,1,0.99960464,train,1
SE011858,0,0.13365144,train,0
SE013199,0,0.124509655,train,0
SE019181,0,0.11542207,train,0
SE011481,0,0.12914103,train,0
SE035640,0,0.1930449,train,0
SE013814,0,0.1749069,train,0
SE019584,0,0.16675504,train,0
SE012344,0,0.1371751,train,0
SE034275,1,0.9996049,train,1
SE011485,0,0.22266552,train,0
SE025369,0,0.16984683,train,0
SE037353,0,0.21468766,train,0
SE020598,0,0.043986887,train,0
SE033806,0,0.26120663,train,0
SE017440,0,0.00038738584,train,0
SE022730,0,0.13250421,train,0
SE032268,0,0.16752827,train,0
SE032243,1,0.19305876,train,0
SE035179,0,0.09552306,train,0
SE003751,0,0.1977993,train,0
SE038071,0,0.163548,train,0
SE021628,0,0.21624948,train,0
SE032248,0,0.20716144,train,0
SE034549,0,0.2949801,train,0
SE029921,0,0.0006334661,train,0
SE019627,0,0.20949616,train,0
SE001207,0,0.0007212053,train,0
SE036981,0,0.0007482579,train,0
SE001526,1,0.9994301,train,1
SE012187,0,0.115486845,train,0
SE020051,0,0.00087356154,train,0
SE038678,1,0.9994442,train,1
SE023150,0,0.1309917,train,0
SE004094,0,0.23672868,train,0
SE036058,1,0.31391245,train,0
SE019555,0,0.22869562,train,0
SE026558,0,0.12901051,train,0
SE036233,0,0.13718522,train,0
SE018286,0,0.0005198603,train,0
SE004302,0,0.000766631,train,0
SE038633,0,0.16451506,train,0
SE039299,0,0.17975046,train,0
SE028980,0,0.033929527,train,0
SE023942,0,0.14730337,train,0
SE007965,0,0.105438955,train,0
SE027768,0,0.12972541,train,0
SE038192,1,0.9994276,train,1
SE004235,0,0.121337175,train,0
SE005992,0,0.17942537,train,0
SE039606,0,0.10196449,train,0
SE031998,0,0.1882793,train,0
SE035342,0,0.0006287894,train,0
SE038184,0,0.15793902,train,0
SE023761,0,0.1166635,train,0
SE023409,0,0.1804836,train,0
SE016352,0,0.11029657,train,0
SE008324,1,0.15485647,train,0
SE029882,0,0.19562085,train,0
SE025585,0,0.20987369,train,0
SE029963,0,0.11391736,train,0
SE013361,0,0.098068945,train,0
SE028558,1,0.16599925,train,0
SE018066,1,0.9997266,train,1
SE008562,0,0.13829564,train,0
SE013381,0,0.106310576,train,0
SE016217,0,0.16990018,train,0
SE036947,0,0.15542722,train,0
SE014058,0,0.08468078,train,0
SE031989,0,0.1652156,train,0
SE031875,1,0.999764,train,1
SE006111,0,0.14933978,train,0
SE020911,0,0.18870963,train,0
SE027102,0,0.13007127,train,0
SE038787,0,0.22085178,train,0
SE034052,0,0.00076097006,train,0
SE014002,0,0.18463308,train,0
SE031241,0,0.19452178,train,0
SE018556,0,0.16866425,train,0
SE007779,0,0.10312029,train,0
SE007495,0,0.1287491,train,0
SE037528,0,0.18274008,train,0
SE019877,0,0.15735233,train,0
SE009038,0,0.10122307,train,0
SE026712,0,0.11091775,train,0
SE011075,0,0.12705973,train,0
SE017671,0,0.13013631,train,0
SE034042,1,0.3976542,train,0
SE033019,0,0.080483645,train,0
SE033895,0,0.00065596576,train,0
SE033309,0,0.17355686,train,0
SE038637,0,0.16888048,train,0
SE024622,0,0.12743942,train,0
SE038361,0,0.1587423,train,0
SE009008,0,0.22411461,train,0
SE017619,0,0.14965415,train,0
SE011149,0,0.2295054,train,0
SE024027,1,0.9996289,train,1
SE030778,1,0.99954385,train,1
SE007938,0,0.1840545,train,0
SE005917,0,0.17746183,train,0
SE020094,0,0.062153578,train,0
SE027958,0,0.00086780067,train,0
SE028913,1,0.1488334,train,0
SE018958,1,0.9996443,train,1
SE012037,0,0.08943846,train,0
SE028603,0,0.21053255,train,0
SE025014,0,0.15977502,train,0
SE029051,1,0.9997192,train,1
SE022531,0,0.22459202,train,0
SE003798,0,0.15851277,train,0
SE017458,0,0.16255929,train,0
SE035028,0,0.07669034,train,0
SE024256,0,0.14714503,train,0
SE012135,1,0.27673993,train,0
SE002989,0,0.17277962,train,0
SE006596,0,0.19968936,train,0
SE037318,0,0.2010953,train,0
SE024386,0,0.18927535,train,0
SE009875,0,0.16358437,train,0
SE013309,0,0.16613537,train,0
SE035813,0,0.23256396,train,0
SE031097,0,0.00055915746,train,0
SE008775,0,0.3417675,train,0
SE000376,0,0.092403024,train,0
SE027052,0,0.1809079,train,0
SE033121,1,0.999635,train,1
SE035351,1,0.99959975,train,1
SE036369,0,0.17895305,train,0
SE028315,0,0.18369688,train,0
SE020388,0,0.106753394,train,0
SE029540,0,0.16058184,train,0
SE017858,0,0.19526622,train,0
SE016449,1,0.2564902,train,0
SE001746,0,0.19224577,train,0
SE029505,0,0.10763856,train,0
SE009374,0,0.18833828,train,0
SE002654,1,0.99968183,train,1
SE022331,0,0.16009916,train,0
SE021144,1,0.99947387,train,1
SE015195,0,0.00065407105,train,0
SE018077,0,0.14448662,train,0
SE007814,0,0.00074295484,train,0
SE036511,0,0.057185553,train,0
SE008195,0,0.15904877,train,0
SE004171,0,0.15155451,train,0
SE010135,0,0.0856253,train,0
SE003544,0,0.14558183,train,0
SE036715,0,0.18903485,train,0
SE035580,0,0.11963382,train,0
SE005217,0,0.16932331,train,0
SE036514,0,0.029493852,train,0
SE037717,0,0.15275778,train,0
SE010843,0,0.22232485,train,0
SE015471,0,0.051612288,train,0
SE004774,0,0.14895996,train,0
SE026266,0,0.12040009,train,0
SE004269,0,0.0007707723,train,0
SE010987,0,0.13300821,train,0
SE025478,1,0.9995578,train,1
SE028926,0,0.1428142,train,0
SE012801,0,0.18047597,train,0
SE015870,0,0.1423378,train,0
SE002895,1,0.9994429,train,1
SE017187,1,0.99926287,train,1
SE028520,0,0.12551859,train,0
SE020726,0,0.20690703,train,0
SE015968,0,0.22365728,train,0
SE037825,0,0.12995686,train,0
SE018268,0,0.00039035187,train,0
SE024811,0,0.25602743,train,0
SE036482,0,0.12521768,train,0
SE039639,1,0.99950945,train,1
SE028669,0,0.20988567,train,0
SE020851,0,0.15265372,train,0
SE022698,0,0.060320653,train,0
SE022680,0,0.25415584,train,0
SE011450,0,0.13119455,train,0
SE024461,0,0.1648233,train,0
SE037073,0,0.17850173,train,0
SE003785,0,0.21635266,train,0
SE006762,0,0.1559963,train,0
SE027120,0,0.0006627751,train,0
SE032830,0,0.074823074,train,0
SE025307,0,0.14359957,train,0
SE000587,0,0.07681458,train,0
SE034843,0,0.21084313,train,0
SE022466,0,0.17333873,train,0
SE012406,0,0.15135342,train,0
SE018550,0,0.21700352,train,0
SE013348,0,0.10932544,train,0
SE037044,0,0.16590384,train,0
SE024487,0,0.13949576,train,0
SE037617,0,0.0008666004,train,0
SE039045,0,0.200996,train,0
SE000785,0,0.26264608,train,0
SE036480,0,0.00066876994,train,0
SE027777,0,0.12088407,train,0
SE015807,0,0.2215288,train,0
SE004673,0,0.07541259,train,0
SE026673,0,0.18776396,train,0
SE015331,1,0.18480483,train,0
SE021174,0,0.0880441,train,0
SE035353,0,0.22721425,train,0
SE003397,0,0.15924974,train,0
SE032712,1,0.9996536,train,1
SE011960,0,0.20932427,train,0
SE009724,0,0.14650081,train,0
SE030232,0,0.10641375,train,0
SE009096,0,0.12151812,train,0
SE000895,0,0.15410952,train,0
SE008774,0,0.019621257,train,0
SE001790,1,0.9994042,train,1
SE002318,0,0.11919318,train,0
SE030765,0,0.14454351,train,0
SE028295,0,0.15747543,train,0
SE035551,0,0.1335213,train,0
SE013259,0,0.21842147,train,0
SE010182,0,0.21260156,train,0
SE039689,0,0.17829846,train,0
SE032094,0,0.14384694,train,0
SE019645,0,0.09587013,train,0
SE037755,0,0.24637412,train,0
SE025007,0,0.00041109772,train,0
SE010049,0,0.19070472,train,0
SE020619,0,0.17629625,train,0
SE018249,0,0.000527795,train,0
SE010199,0,0.2322663,train,0
SE006863,0,0.22392659,train,0
SE017643,1,0.99931514,train,1
SE016549,0,0.24210805,train,0
SE034556,0,0.1844656,train,0
SE027149,1,0.9996623,train,1
SE030619,0,0.1441961,train,0
SE023763,0,0.21643114,train,0
SE016112,0,0.14935865,train,0
SE030407,1,0.9991636,train,1
SE010375,0,0.25775552,train,0
SE018403,0,0.000660904,train,0
SE022161,0,0.17660996,train,0
SE004110,0,0.18853053,train,0
SE007581,0,0.17313541,train,0
SE026872,0,0.22175592,train,0
SE028423,0,0.12703854,train,0
SE004848,0,0.21347792,train,0
SE039218,0,0.14691935,train,0
SE002662,0,0.15551864,train,0
SE028110,0,0.16960725,train,0
SE035322,0,0.11613154,train,0
SE010090,0,0.14630549,train,0
SE002630,0,0.21997635,train,0
SE012671,0,0.1606244,train,0
SE001885,0,0.09697649,train,0
SE029514,0,0.14110269,train,0
SE015700,0,0.14307526,train,0
SE016159,0,0.0008351623,train,0
SE021559,0,0.0984398,train,0
SE031652,0,0.1152024,train,0
SE000627,1,0.99939835,train,1
SE020709,0,0.16462038,train,0
SE034388,0,0.1932308,train,0
SE022175,0,0.032503307,train,0
SE029811,0,0.23121694,train,0
SE001380,1,0.9996786,train,1
SE016594,0,0.14346717,train,0
SE002227,0,0.17644916,train,0
SE005982,0,0.10576322,train,0
SE019004,0,0.093146116,train,0
SE027000,0,0.13759863,train,0
SE018775,0,0.16920002,train,0
SE000715,0,0.15168555,train,0
SE027305,0,0.2159249,train,0
SE009962,0,0.08097133,train,0
SE026107,1,0.9996741,train,1
SE020841,0,0.111917965,train,0
SE013250,0,0.17242534,train,0
SE016502,0,0.13309315,train,0
SE002101,0,0.09397321,train,0
SE033918,0,0.11439765,train,0
SE031283,0,0.17480746,train,0
SE003960,1,0.30975986,train,0
SE021846,0,0.0008760614,train,0
SE003021,0,0.15172032,train,0
SE013063,0,0.10675578,train,0
SE012699,0,0.17753004,train,0
SE032381,0,0.18469295,train,0
SE007396,1,0.15549634,train,0
SE027380,0,0.18970396,train,0
SE003642,0,0.15367176,train,0
SE025065,0,0.16613898,train,0
SE004648,0,0.13045128,train,0
SE001519,1,0.99947137,train,1
SE011199,1,0.9995678,train,1
SE033053,0,0.00077795517,train,0
SE012092,0,0.083219916,train,0
SE037778,0,0.21034303,train,0
SE034747,1,0.9994898,train,1
SE025514,0,0.12202671,train,0
SE030084,0,0.0006231127,train,0
SE038196,0,0.04065493,train,0
SE023545,0,0.24492186,train,0
SE020331,1,0.99960417,train,1
SE002376,1,0.9995467,train,1
SE026280,0,0.1014082,train,0
SE006620,1,0.99936146,train,1
SE031959,0,0.14494625,train,0
SE007359,0,0.1207904,train,0
SE024920,0,0.16002339,train,0
SE013284,0,0.0005949892,train,0
SE004567,0,0.17384957,train,0
SE022239,0,0.18274008,train,0
SE010979,1,0.9994293,train,1
SE037056,1,0.16378918,train,0
SE007486,0,0.12446873,train,0
SE029483,1,0.9995023,train,1
SE038985,1,0.9996112,train,1
SE016541,0,0.0005655977,train,0
SE014384,0,0.08250423,train,0
SE029990,0,0.13299452,train,0
SE006750,0,0.07983624,train,0
SE039340,0,0.17363478,train,0
SE010352,0,0.00074611144,train,0
SE004000,0,0.13001165,train,0
SE029816,1,0.22073774,train,0
SE006320,0,0.15188125,train,0
SE013041,1,0.999734,train,1
SE024661,0,0.18232606,train,0
SE007022,1,0.2054828,train,0
SE026808,0,0.00070102874,train,0
SE038057,0,0.10523684,train,0
SE001037,0,0.0007059627,train,0
SE003141,0,0.14946228,train,0
SE003883,0,0.0004674606,train,0
SE011788,0,0.17906488,train,0
SE003793,0,0.23951775,train,0
SE000412,1,0.9995888,train,1
SE003462,0,0.0010056765,train,0
SE031549,0,0.22767048,train,0
SE038598,0,0.0010622324,train,0
SE036123,0,0.15754691,train,0
SE012793,0,0.1505901,train,0
SE028101,0,0.1635236,train,0
SE012181,0,0.13856827,train,0
SE025094,0,0.20334935,train,0
SE000352,0,0.1017554,train,0
SE032587,0,0.2010953,train,0
SE003569,0,0.00045649323,train,0
SE038833,0,0.1692251,train,0
SE002133,0,0.23644684,train,0
SE019602,0,0.2494113,train,0
SE007971,0,0.07108211,train,0
SE012412,0,0.18058093,train,0
SE028736,0,0.13290508,train,0
SE031492,0,0.0008757752,train,0
SE033389,1,0.99951386,train,1
SE016794,0,0.00054231286,train,0
SE012309,0,0.1648126,train,0
SE023686,0,0.16227295,train,0
SE000320,0,0.13797691,train,0
SE038554,0,0.1768131,train,0
SE013642,0,0.11959656,train,0
SE016445,1,0.9994143,train,1
SE027684,0,0.17517012,train,0
SE039965,0,0.28251633,train,0
SE014692,0,0.095091745,train,0
SE008215,1,0.9981205,train,1
SE016220,1,0.9995647,train,1
SE036435,0,0.14802663,train,0
SE005130,0,0.07308463,train,0
SE027637,0,0.0728899,train,0
SE003726,0,0.14787094,train,0
SE039833,1,0.99960846,train,1
SE013741,0,0.17336194,train,0
SE022700,0,0.16489926,train,0
SE003044,0,0.00092194433,train,0
SE016395,0,0.091210164,train,0
SE007960,0,0.09626546,train,0
SE033186,1,0.9993573,train,1
SE015723,0,0.10732871,train,0
SE009337,0,0.12187676,train,0
SE006445,0,0.0008080474,train,0
SE001405,1,0.99962044,train,1
SE034334,0,0.13664979,train,0
SE025727,0,0.239314,train,0
SE002861,0,0.09152087,train,0
SE013150,0,0.15426429,train,0
SE011286,1,0.20125757,train,0
SE006296,0,0.17145921,train,0
SE027772,0,0.08274317,train,0
SE035973,0,0.08042616,train,0
SE028984,0,0.10754597,train,0
SE011740,0,0.20036283,train,0
SE036798,0,0.15096897,train,0
SE016785,0,0.10494399,train,0
SE035593,0,0.1541516,train,0
SE015213,0,0.16045871,train,0
SE008783,1,0.9995192,train,1
SE004630,0,0.16015773,train,0
SE029835,0,0.1922042,train,0
SE018786,0,0.12059712,train,0
SE002766,0,0.2976032,train,0
SE017014,1,0.99940085,train,1
SE003690,0,0.13778174,train,0
SE001005,1,0.9995209,train,1
SE022811,0,0.120472305,train,0
SE004430,0,0.21089563,train,0
SE024311,0,0.23606166,train,0
SE000249,0,0.0009696785,train,0
SE027239,0,0.18552941,train,0
SE013211,0,0.0005637019,train,0
SE000104,0,0.19941556,train,0
SE022186,0,0.109209225,train,0
SE037593,1,0.99940133,train,1
SE007171,0,0.19284153,train,0
SE018555,1,0.4393144,train,0
SE012148,0,0.084082484,train,0
SE025029,0,0.13214028,train,0
SE000477,0,0.20061453,train,0
SE001052,1,0.1997526,train,0
SE001820,1,0.99860674,train,1
SE002579,1,0.99966073,train,1
SE034637,0,0.14664553,train,0
SE007007,0,0.060416363,train,0
SE036655,0,0.107859045,train,0
SE012652,0,0.0004272197,train,0
SE025047,0,0.09665942,train,0
SE029079,1,0.99934405,train,1
SE038362,0,0.078488685,train,0
SE015072,0,0.05960968,train,0
SE014670,0,0.06944658,train,0
SE018898,0,0.08480814,train,0
SE010614,0,0.17449754,train,0
SE011705,0,0.16032474,train,0
SE000410,0,0.00055437605,train,0
SE003907,0,0.22717392,train,0
SE018922,0,0.14892879,train,0
SE039161,0,0.23879907,train,0
SE030162,0,0.1549668,train,0
SE009308,0,0.2187726,train,0
SE019216,1,0.23653208,train,0
SE000762,0,0.115946814,train,0
SE029521,0,0.1388575,train,0
SE025192,0,0.18277283,train,0
SE013190,0,0.10335695,train,0
SE026075,0,0.091262385,train,0
SE001744,1,0.9996915,train,1
SE037068,0,0.1773081,train,0
SE004412,0,0.0007684939,train,0
SE037793,1,0.99967444,train,1
SE005766,0,0.25177792,train,0
SE007589,0,0.21416499,train,0
SE037933,0,0.0007189784,train,0
SE035779,1,0.999382,train,1
SE010618,0,0.1381715,train,0
SE011626,0,0.061357286,train,0
SE006167,1,0.99963725,train,1
SE031604,0,0.06483697,train,0
SE004216,0,0.1928815,train,0
SE002755,0,0.14637214,train,0
SE027213,0,0.2052364,train,0
SE001932,0,0.00079067063,train,0
SE003145,0,0.11304079,train,0
SE036005,0,0.13996176,train,0
SE028432,1,0.9996147,train,1
SE008644,0,0.29915598,train,0
SE015303,0,0.0010267596,train,0
SE018503,0,0.21711372,train,0
SE019549,1,0.20299843,train,0
SE001020,1,0.1352766,train,0
SE030752,0,0.15444547,train,0
SE012688,1,0.99955183,train,1
SE012366,0,0.00065219624,train,0
SE032415,0,0.17579389,train,0
SE018416,0,0.15641977,train,0
SE004599,0,0.12606423,train,0
SE036062,0,0.07152698,train,0
SE034682,1,0.99960905,train,1
SE024668,0,0.15040496,train,0
SE036771,0,0.14633878,train,0
SE039828,0,0.17686625,train,0
SE021819,0,0.15026931,train,0
SE038659,1,0.99956053,train,1
SE015891,0,0.0007151224,train,0
SE024164,0,0.09508456,train,0
SE036397,0,0.0005720679,train,0
SE017793,1,0.99947876,train,1
SE016195,0,0.07529177,train,0
SE006280,0,0.0007774108,train,0
SE000983,0,0.10868081,train,0
SE028900,0,0.080171786,train,0
SE016780,0,0.19356154,train,0
SE020157,0,0.14218065,train,0
SE031785,0,0.13673007,train,0
SE018039,0,0.143587,train,0
SE029197,1,0.99953294,train,1
SE014412,1,0.9995516,train,1
SE020957,0,0.14703268,train,0
SE028530,0,0.14776847,train,0
SE011862,0,0.1826335,train,0
SE038808,1,0.9995838,train,1
SE019832,0,0.00071077194,train,0
SE022715,0,0.12298255,train,0
SE004557,0,0.04950191,train,0
SE033800,0,0.16876417,train,0
SE025162,0,0.0005216395,train,0
SE011038,0,0.096643455,train,0
